added_edge_correction_rel_max,added_edge_correction_rel_median,added_edge_correction_rel_p90,added_edge_fraction,added_edge_negative_lambda_fraction,assembly_seconds,boundary_band_live,boundary_edge_correction_rel_max,boundary_edge_correction_rel_median,boundary_edge_correction_rel_p90,boundary_edge_fraction,boundary_edge_negative_lambda_fraction,cloud_seconds,condition_estimate,constraint_resid_inf,constraint_resid_l2,core_edge_correction_rel_max,core_edge_correction_rel_median,core_edge_correction_rel_p90,core_edge_fraction,core_edge_negative_lambda_fraction,correction_abs_max,correction_abs_median,correction_rel_l2,correction_rel_max,correction_rel_median,correction_rel_p90,domain,effective_weight_added_edge_median,effective_weight_added_edge_p90,effective_weight_boundary_edge_median,effective_weight_boundary_edge_p90,effective_weight_core_edge_median,effective_weight_core_edge_p90,effective_weight_median,effective_weight_original_boundary_edge_median,effective_weight_original_boundary_edge_p90,effective_weight_original_core_edge_median,effective_weight_original_core_edge_p90,effective_weight_original_edge_median,effective_weight_original_edge_p90,effective_weight_p90,h,l2,lambda_ratio_median,linf,max_local_cond,median_local_cond,method,n_added_edges,n_edges,n_points,negative_lambda_fraction,original_boundary_edge_correction_rel_max,original_boundary_edge_correction_rel_median,original_boundary_edge_correction_rel_p90,original_boundary_edge_fraction,original_boundary_edge_negative_lambda_fraction,original_core_edge_correction_rel_max,original_core_edge_correction_rel_median,original_core_edge_correction_rel_p90,original_core_edge_fraction,original_core_edge_negative_lambda_fraction,original_edge_correction_rel_max,original_edge_correction_rel_median,original_edge_correction_rel_p90,original_edge_fraction,original_edge_negative_lambda_fraction,problem,protected_interface_nodes,seed,solve_seconds,total_seconds,trial,unstable
nan,nan,nan,0.0,nan,0.03500039200298488,0.0,5.3608707404063916,0.6452486794989978,2.1225154165433824,0.738556338028169,0.3778307508939213,0.036915591001161374,124.72477098173071,4.42139684239673e-11,1.8977963473995392e-10,3.1614367447473053,0.21903262126937806,1.7452543797328155,0.261443661971831,0.23232323232323232,0.9086638947077379,0.13542684396647975,0.6055500495976348,5.3608707404063916,0.5299894235725688,2.0258340638600503,circle,nan,nan,3.3051811497922343,14.084685079043393,4.35791849041555,18.284752168693775,3.62543576957005,3.3051811497922343,14.084685079043393,4.35791849041555,18.284752168693775,3.62543576957005,17.10896880335799,17.10896880335799,0.2,0.29539493039879317,0.788791486384024,0.6482678563784754,26.392233660852284,10.1469479144157,ccpfm_flux,0,1136,95,0.3397887323943662,5.3608707404063916,0.6452486794989978,2.1225154165433824,0.738556338028169,0.3778307508939213,3.1614367447473053,0.21903262126937806,1.7452543797328155,0.261443661971831,0.23232323232323232,5.3608707404063916,0.5299894235725688,2.0258340638600503,1.0,0.3397887323943662,smooth_variable,0,8105,0.0003671649901662022,0.07228314799431246,5,False
nan,nan,nan,0.0,nan,0.055373227995005436,0.0,3.940662520223443,0.5917428202221162,2.1893733412233716,0.7383015597920277,0.37089201877934275,0.03257292401394807,124.37196540543349,3.256443725785374e-11,1.8196355517130556e-10,2.838212428933868,0.23615610906081994,1.7682219004638695,0.2616984402079723,0.24834437086092714,0.8614144096547972,0.13369505797016734,0.6049379181943633,3.940662520223443,0.4941757710028581,2.044151955133922,circle,nan,nan,3.30518114979109,12.89719043967862,4.6811190969607726,19.63925298789055,3.553673754791757,3.30518114979109,12.89719043967862,4.6811190969607726,19.63925298789055,3.553673754791757,16.990285204852352,16.990285204852352,0.2,0.2810686795957928,0.780359370662564,0.5778675562995289,27.102950070776945,10.353001241751453,ccpfm_flux,0,1154,95,0.33882149046793764,3.940662520223443,0.5917428202221162,2.1893733412233716,0.7383015597920277,0.37089201877934275,2.838212428933868,0.23615610906081994,1.7682219004638695,0.2616984402079723,0.24834437086092714,3.940662520223443,0.4941757710028581,2.044151955133922,1.0,0.33882149046793764,smooth_variable,0,8104,0.00029053199978079647,0.0882366840087343,4,False
,,,,,0.030514140002196655,,,,,,,0.05489559599664062,60.73321545078404,,,,,,,,,,,,,,circle,,,,,,,,,,,,,,,0.2,1.4034474242853232,,5.5658016661621215,21.46953251822062,9.416233812816799,wls_strong,,,95,,,,,,,,,,,,,,,,,smooth_variable,,8105,0.0002939589903689921,0.08570369498920627,5,False
nan,nan,nan,0.0,nan,0.03862009500153363,0.0,4.47250964611994,0.6421776319125607,2.125381120528742,0.7197563098346388,0.37726723095526,0.033678135005175136,123.79390194472265,4.366299270926188e-11,2.2923300369687258e-10,2.836167205938697,0.2621201189190884,1.691806454740003,0.28024369016536116,0.2608695652173913,0.8811858446200909,0.1425045821142567,0.6165184972690241,4.47250964611994,0.5145867027031719,2.006250690654028,circle,nan,nan,3.4647795706679285,15.315751723932339,4.753535515592279,20.429437626944043,3.861818969046058,3.4647795706679285,15.315751723932339,4.753535515592279,20.429437626944043,3.861818969046058,18.301665930204056,18.301665930204056,0.2,0.27866544182173614,0.8019928628742027,0.5455154708989973,25.651401760224584,9.988064715118334,ccpfm_flux,0,1149,97,0.34464751958224543,4.47250964611994,0.6421776319125607,2.125381120528742,0.7197563098346388,0.37726723095526,2.836167205938697,0.2621201189190884,1.691806454740003,0.28024369016536116,0.2608695652173913,4.47250964611994,0.5145867027031719,2.006250690654028,1.0,0.34464751958224543,smooth_variable,0,8106,0.0003305870050098747,0.07262881701171864,6,False
,,,,,0.025590530000044964,,,,,,,0.03209632099606097,46.13482270655972,,,,,,,,,,,,,,circle,,,,,,,,,,,,,,,0.2,1.7074851087030014,,9.448228937536115,21.457731136443513,9.54271988678472,wls_strong,,,95,,,,,,,,,,,,,,,,,smooth_variable,,8108,0.00027026199677493423,0.057957112992880866,8,False
,,,,,0.022642702009761706,,,,,,,0.05095407499175053,46.47034003103601,,,,,,,,,,,,,,circle,,,,,,,,,,,,,,,0.2,1.499988124593851,,5.676598449972345,21.9657050113975,9.69599515687418,wls_strong,,,92,,,,,,,,,,,,,,,,,smooth_variable,,8107,0.00025220199313480407,0.07384897899464704,7,False
nan,nan,nan,0.0,nan,0.035407701012445614,0.0,4.545392043936355,0.6263862313524896,2.1516421805515926,0.7570776255707763,0.36791314837153194,0.04659140299190767,125.93871701661098,3.8201287619332724e-11,1.9673844794184602e-10,2.811770123996783,0.21773426135829455,1.7419840270584377,0.24292237442922374,0.23684210526315788,0.818446062869299,0.13319709665403143,0.6032195778131334,4.545392043936355,0.5242237723369514,2.059026993984406,circle,nan,nan,3.1588174916249323,12.897190439676274,4.179118142980641,18.268232175769143,3.3643251786072668,3.1588174916249323,12.897190439676274,4.179118142980641,18.268232175769143,3.3643251786072668,14.794027766485302,14.794027766485302,0.2,0.2822934534333977,0.7988986210300647,0.5684678124960535,26.380761279756754,10.616331766405393,ccpfm_flux,0,1095,92,0.3360730593607306,4.545392043936355,0.6263862313524896,2.1516421805515926,0.7570776255707763,0.36791314837153194,2.811770123996783,0.21773426135829455,1.7419840270584377,0.24292237442922374,0.23684210526315788,4.545392043936355,0.5242237723369514,2.059026993984406,1.0,0.3360730593607306,smooth_variable,0,8107,0.0005137489933986217,0.0825128529977519,7,False
nan,nan,nan,0.0,nan,0.03177107099327259,0.0,4.5328370139777165,0.6064223812096093,2.189498919376563,0.7562949640287769,0.3626634958382878,0.036477171001024544,126.60666118150462,3.4001884641199354e-11,1.6433775013259013e-10,3.4496816754185446,0.18744342760386795,1.7226877383305073,0.24370503597122303,0.24354243542435425,0.9135360029412227,0.11963885524355386,0.6005501055345682,4.5328370139777165,0.5096312847563058,2.061465407721341,circle,nan,nan,3.2637902532132306,12.8971904396761,4.612141404204668,19.08742721662654,3.419739906710819,3.2637902532132306,12.8971904396761,4.612141404204668,19.08742721662654,3.419739906710819,16.07925115338653,16.07925115338653,0.2,0.27056832604290776,0.7950839980368409,0.5267645840929649,26.48687233363306,10.417251608218614,ccpfm_flux,0,1112,93,0.33363309352517984,4.5328370139777165,0.6064223812096093,2.189498919376563,0.7562949640287769,0.3626634958382878,3.4496816754185446,0.18744342760386795,1.7226877383305073,0.24370503597122303,0.24354243542435425,4.5328370139777165,0.5096312847563058,2.061465407721341,1.0,0.33363309352517984,smooth_variable,0,8109,0.000312635995214805,0.06856087798951194,9,False
nan,nan,nan,0.0,nan,0.056019630006630905,0.0,4.234165422261601,0.6031913466854015,2.1799955527634824,0.7368421052631579,0.38095238095238093,0.03153962199576199,127.46603819944188,3.1737314165614094e-11,1.6759950080138914e-10,2.981957514521011,0.20428837050560705,1.7263112987626041,0.2631578947368421,0.25666666666666665,0.9627856614573824,0.12679704082884663,0.6016682328833056,4.234165422261601,0.5006470798965836,2.0429951863258284,circle,nan,nan,3.30518114979109,12.897190439676251,4.802548718169149,20.42517833905623,3.570152861891442,3.30518114979109,12.897190439676251,4.802548718169149,20.42517833905623,3.570152861891442,17.054420442709343,17.054420442709343,0.2,0.34844064955456006,0.7935943822435056,0.7252505144167043,25.599402044805082,9.95753014823998,ccpfm_flux,0,1140,95,0.3482456140350877,4.234165422261601,0.6031913466854015,2.1799955527634824,0.7368421052631579,0.38095238095238093,2.981957514521011,0.20428837050560705,1.7263112987626041,0.2631578947368421,0.25666666666666665,4.234165422261601,0.5006470798965836,2.0429951863258284,1.0,0.3482456140350877,smooth_variable,0,8108,0.0004637660022126511,0.08802301800460555,8,False
,,,,,0.037332816995331086,,,,,,,0.052118398001766764,58.47406833585251,,,,,,,,,,,,,,circle,,,,,,,,,,,,,,,0.2,1.4794522093147664,,4.276031800215606,21.279978110133463,9.377193261445479,wls_strong,,,93,,,,,,,,,,,,,,,,,smooth_variable,,8109,0.00036585099587682635,0.08981706599297468,9,False
