assembly_seconds,constraint_resid_inf,constraint_resid_l2,correction_rel_l2,domain,family_seed,frac_err2_near_boundary_interior,frac_max_error_on_boundary,h_target,l2,l2_core_interior,l2_interior,l2_near_boundary_interior,lambda_ratio_median,linf,linf_core_interior,linf_interior,linf_near_boundary_interior,max_error_idx,max_error_is_boundary,max_error_x,max_error_y,max_local_cond,max_namls_reproduction_defect,mean_local_stencil_size,median_local_cond,median_local_sigma_min,median_namls_selection_score,method_id,min_local_sigma_min,n_boundary,n_core_interior,n_interior_eval,n_near_boundary_interior,n_points,namls_kernel,namls_kernel_beta,namls_max_neighbors,namls_min_neighbors,namls_neighbor_step,namls_regularization,namls_size_penalty,negative_lambda_fraction,operator,patch_const_max,patch_quad_max,patch_x2h_max,patch_x_max,patch_xy_max,patch_y2h_max,patch_y_max,rms,rms_core_interior,rms_interior,rms_near_boundary_interior,solve_seconds,status,total_seconds,trial,unstable,unstable_reasons
0.3687574850000601,0.0,0.0,0.0,annulus,4003,0.28453229503964805,0.0,0.08,0.013519919838063476,0.016288122798149004,0.01504929352319057,0.012867100702197605,1.0,0.1086895887006166,0.06624746171009321,0.1086895887006166,0.1086895887006166,160,False,-0.9439915714678053,-0.15104933407700494,4.763647981426181,1.5537414613267532e-07,16.481967213114753,2.5114093207753956,0.5718590251072034,10200.162384673562,NAMLS-reconstructed-v1,0.3248669270540889,134,159,305,146,439,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,1.5537415265498566e-07,6.586968659405557e-08,5.560096782986079e-08,1.2164940712557602e-07,6.16699473710014e-08,6.000998098443233e-08,1.294411275942764e-07,0.012629141981208562,0.016437819636985894,0.015151519399293854,0.013613123286663822,0.001952328000243142,ok,0.37070981300030326,3,False,linf_outlier
0.2969299169999431,0.0,0.0,0.0,annulus,4005,0.4282008141094766,0.0,0.1,0.022924759853400617,0.02772452350037066,0.0263525587630133,0.024802570980930902,1.0,0.17929020483948988,0.08319334528242517,0.17929020483948988,0.17929020483948988,113,False,0.5462969117561779,0.771093116646425,4.493215238692206,9.73409308383944e-08,16.989690721649485,2.5547682014003925,0.5649479094030025,6799.8431827002905,NAMLS-reconstructed-v1,0.3449039535764648,107,81,194,113,301,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,9.734092909496894e-08,4.02337803073749e-08,4.039083623119666e-08,8.901259629379155e-08,3.8814562024550026e-08,3.3826018430715976e-08,7.844109184418357e-08,0.023124883647481564,0.027875853562488107,0.02880460599592185,0.029452333350740937,0.0010830000001078588,ok,0.29801291700005095,5,False,linf_outlier
0.3557480989998112,0.0,0.0,0.0,circle,1004,0.06517628667223284,0.0,0.08,0.020965163068361315,0.02434734954705414,0.022443753330307993,0.012635324234397314,1.0,0.07893427024874211,0.07893427024874211,0.07893427024874211,0.0649058730402674,340,False,0.40273247969582154,0.5243219756030778,4.807854924869243,1.709808362845774e-07,16.144475920679888,2.4631390022767654,0.5788516628595465,9482.311571650245,NAMLS-reconstructed-v1,0.31907986084957257,99,253,353,100,452,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,1.7098085058897539e-07,7.243814437174478e-08,6.681638797800815e-08,1.4639168404703984e-07,7.221605027862843e-08,6.165014454495577e-08,1.382265182314768e-07,0.01922265889913648,0.024391172980904798,0.02175180615397735,0.012845886596375793,0.002143987000181369,ok,0.35789208599999256,4,False,l2_outlier
0.22214887500012992,0.0,0.0,0.0,circle,1005,0.17728581565742316,0.0,0.1,0.028337062701126577,0.03264244619435808,0.030865036358408593,0.025271959915109086,1.0,0.13768326240976636,0.13768326240976636,0.13768326240976636,0.08389304133843653,148,False,0.4667746883764646,-0.5454349709347837,4.572818983237559,1.0616960203189045e-07,16.436363636363637,2.489623290356393,0.5776897788800921,6122.592253287224,NAMLS-reconstructed-v1,0.33406321691872237,79,141,220,79,299,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,1.0616959356113398e-07,4.207677717360525e-08,4.054149793653039e-08,9.021329727687544e-08,3.935725112480526e-08,3.813088644832874e-08,8.544116680830882e-08,0.02582254438227842,0.03309480043644485,0.0301039362960792,0.0238512944924242,0.0013506099999176513,ok,0.22349948500004757,5,False,l2_outlier
0.23166827900013232,0.0,0.0,0.0,circle,1006,0.13555414915521286,0.0,0.1,0.03053248613892174,0.035823403752918447,0.033235857504068385,0.024188482836135436,1.0,0.1117258417349174,0.09451049601623013,0.1117258417349174,0.1117258417349174,106,False,-0.3832213973872795,-0.863809138181647,4.479510483752453,1.034135873876426e-07,16.303571428571427,2.4632632499673717,0.5786175981886281,6101.298333144739,NAMLS-reconstructed-v1,0.34794648065965567,79,146,224,78,303,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,1.0341357586929334e-07,4.204236470073397e-08,3.968924144892583e-08,8.721540012456355e-08,3.671392635740123e-08,3.54713842742882e-08,8.119154043528809e-08,0.028016558975586983,0.035944582461357,0.03258457784450698,0.025114904290172227,0.0012853149996772117,ok,0.23295359399980953,6,False,l2_outlier
0.05293041200002335,0.0,0.0,0.0,ellipse,2004,0.979069063158212,0.0,0.2,0.5557184772886429,0.17537962733603138,0.6913063885514666,0.8327118674386453,1.0,5.596843225646887,0.4353649718723347,5.596843225646887,5.596843225646887,38,False,0.9624128762162308,0.5117240034366201,4.748276808136059,2.6924760714699098e-08,17.956521739130434,2.6818958972757683,0.5508703386816077,1954.78943785064,NAMLS-reconstructed-v1,0.332819327726879,38,11,46,35,84,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,2.6924762185744606e-08,1.1670411304010031e-08,1.0214371348737927e-08,2.2824749206992734e-08,1.0384317180058256e-08,5.101629341197622e-09,1.705401930209105e-08,0.7686297301552775,0.17803864536586136,1.0386707602236063,1.1865655633311682,0.00021393300039562746,ok,0.05314434500041898,4,False,l2_outlier;linf_outlier
0.27706662199989296,0.0,0.0,0.0,star,3009,0.4827354033757085,0.0,0.08,0.009804705111241962,0.010060311782129759,0.010983399055262185,0.012323470402197998,1.0,0.10979629393798479,0.026134207446979585,0.10979629393798479,0.10979629393798479,120,False,0.9263423378042152,0.08004163910588055,4.600609903373827,1.9255339741220927e-07,16.67241379310345,2.5075009870019,0.5739304959871476,10198.98090491824,NAMLS-reconstructed-v1,0.33667775981612696,119,115,232,117,351,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,1.9255346435666726e-07,8.132531403859389e-08,5.759686416695331e-08,1.483050341673234e-07,7.799909695904717e-08,7.583187699999883e-08,1.702125422846908e-07,0.010384621995293504,0.010073871511467616,0.012773216062227078,0.014959043583561567,0.0014521320003950677,ok,0.278518754000288,9,False,linf_outlier
