assembly_seconds,constraint_resid_inf,constraint_resid_l2,correction_rel_l2,domain,family_seed,frac_err2_near_boundary_interior,frac_max_error_on_boundary,h_target,l2,l2_core_interior,l2_interior,l2_near_boundary_interior,lambda_ratio_median,linf,linf_core_interior,linf_interior,linf_near_boundary_interior,max_error_idx,max_error_is_boundary,max_error_x,max_error_y,max_local_cond,max_namls_reproduction_defect,mean_local_stencil_size,median_local_cond,median_local_sigma_min,median_namls_selection_score,method_id,min_local_sigma_min,n_boundary,n_core_interior,n_interior_eval,n_near_boundary_interior,n_points,namls_kernel,namls_kernel_beta,namls_max_neighbors,namls_min_neighbors,namls_neighbor_step,namls_regularization,namls_size_penalty,negative_lambda_fraction,operator,patch_const_max,patch_quad_max,patch_x2h_max,patch_x_max,patch_xy_max,patch_y2h_max,patch_y_max,rms,rms_core_interior,rms_interior,rms_near_boundary_interior,solve_seconds,status,total_seconds,trial,unstable,unstable_reasons
0.0489381800002775,0.0,0.0,0.0,annulus,4002,1.0,0.0,0.2,0.12549764059004326,nan,0.17210391048867696,0.17210391048867696,1.0,0.7486124842272546,nan,0.7486124842272546,0.7486124842272546,77,False,-0.41444565565681646,0.19958650802513533,4.446027011317852,2.53107362872917e-08,19.29787234042553,2.832378812396344,0.508660391562783,2763.9462914855735,NAMLS-reconstructed-v1,0.34324953762027116,54,0,47,47,101,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,2.5310725959570846e-08,7.647015465295226e-09,7.229685516918494e-09,1.9310287147078498e-08,6.827023835143109e-09,7.72339037169445e-09,1.9277412555140927e-08,0.1384236102823042,nan,0.2029186339525169,0.2029186339525169,0.00030873200012138113,ok,0.04924691200039888,2,False,
0.09908974900008616,0.0,0.0,0.0,annulus,4002,0.7871592981353177,0.0,0.16,0.05731490046153144,0.13263644070744737,0.072895038180118,0.06685871276434592,1.0,0.20745057621820218,0.20745057621820218,0.20745057621820218,0.18801451248042278,115,False,0.46026720360869844,0.49605084586860604,4.523964732423707,3.629942752598533e-08,17.21917808219178,2.8938262750485126,0.5083697605928464,3635.420782712035,NAMLS-reconstructed-v1,0.3396207362653453,68,3,73,70,141,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,3.629943297160654e-08,1.2391139669887252e-08,1.1855902037893884e-08,2.9805126011781674e-08,1.1590906331959694e-08,1.1779492714580897e-08,2.8916018468549964e-08,0.0507109718434234,0.12167242326709006,0.07047743015854431,0.06742015807678146,0.000438812000083999,ok,0.09952856100017016,2,False,
0.14241854299962142,0.0,0.0,0.0,annulus,4002,0.6464622937518049,0.0,0.12,0.028442502118447135,0.0359968587134008,0.03349825743077701,0.03233439232164045,1.0,0.0875985499922034,0.08332222994609917,0.0875985499922034,0.0875985499922034,204,False,-0.3335617807398573,0.7375049930909765,4.596387784954681,6.809760911932582e-08,16.942446043165468,2.588445830934329,0.5621519020284724,4984.4945788110235,NAMLS-reconstructed-v1,0.33485441515260606,89,32,139,107,228,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,6.809757137174299e-08,2.626365391833474e-08,2.539701604575839e-08,5.8873664166014805e-08,2.4440935497693772e-08,2.50570761917146e-08,5.882757729722713e-08,0.024859264855523817,0.03555876462279435,0.031838185210000466,0.030637847140124866,0.0007872930000303313,ok,0.14320583599965175,2,False,
0.23971175399992717,0.0,0.0,0.0,annulus,4002,0.38898994327666464,0.0,0.1,0.02225755635836976,0.02798469437301303,0.02563211711866934,0.022898636832262672,1.0,0.09828842020741968,0.09287513490505739,0.09828842020741968,0.09828842020741968,141,False,0.6058334740340241,-0.7252522049809138,4.85197486837273,1.0687579234327777e-07,16.8,2.570652364098339,0.5606080576079882,6499.55282234883,NAMLS-reconstructed-v1,0.32407269516531073,107,77,190,113,297,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,1.0687573717693688e-07,4.304923306719388e-08,4.005465936707253e-08,9.015692237213102e-08,3.779589230305802e-08,3.9571318666276056e-08,8.884713764700791e-08,0.020982817582300053,0.028567287430445048,0.026234043190856524,0.024517256167716106,0.0012219680002090172,ok,0.24093372200013619,2,False,
0.38848677400028464,0.0,0.0,0.0,annulus,4002,0.24684802097914413,0.0,0.08,0.012846053828331424,0.015779340770497415,0.01432709506133297,0.01156100782856935,1.0,0.05071444511193679,0.05071444511193679,0.05071444511193679,0.04287571097817511,401,False,0.4391238628967783,0.502343945288556,4.600592083059656,1.6465191671688954e-07,16.728476821192054,2.51004380910308,0.5702519405600726,9761.401540651246,NAMLS-reconstructed-v1,0.33123137701330047,134,159,302,143,436,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,1.6465188414083176e-07,6.932319385200003e-08,5.96438134436994e-08,1.3244327679018397e-07,6.957277860764055e-08,5.865540564364835e-08,1.2701907847745275e-07,0.01167786214658276,0.01600469101629881,0.014031468233885857,0.011444766431897182,0.0017219930000464956,ok,0.39020876700033114,2,False,
0.06743643899972085,0.0,0.0,0.0,annulus,4003,1.0,0.0,0.2,0.12556101288455201,nan,0.16995645710805926,0.16995645710805926,1.0,0.9537961650138611,nan,0.9537961650138611,0.9537961650138611,59,False,1.8893813258482854e-13,0.8899999999999999,4.408910731961671,2.6458954863737037e-08,18.41176470588235,2.954239389023597,0.49378811944043,3576.165650166027,NAMLS-reconstructed-v1,0.3493395058047293,54,0,51,51,105,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,2.645896091113542e-08,7.85326736973957e-09,7.515276845282415e-09,1.899329338771183e-08,6.9157142235098945e-09,7.826679304656636e-09,2.0339560258264555e-08,0.1457032041783853,nan,0.20906371527735249,0.20906371527735249,0.00048034200017355033,ok,0.0679167809998944,3,False,
0.13556951300006403,0.0,0.0,0.0,annulus,4003,0.991798868786379,0.0,0.16,0.05900390651836275,0.028917877411984216,0.07486358268670475,0.07669346259257773,1.0,0.3081642758078166,0.039402751840637795,0.3081642758078166,0.3081642758078166,138,False,0.39812640224088947,-0.14648585690963248,4.516299834691395,4.0051214938765525e-08,17.473684210526315,2.7392192996228273,0.5405657810817792,3470.077171817179,NAMLS-reconstructed-v1,0.34192365056541724,68,3,76,73,144,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,4.0051231664506304e-08,1.388011749980933e-08,1.38644491443074e-08,3.3797439513705285e-08,1.1801406912721965e-08,1.3366449502782984e-08,3.283381833085741e-08,0.05814874121986275,0.029254082557578328,0.08004141684362519,0.08145394153169828,0.0004452429998309526,ok,0.136014755999895,3,False,
0.16653692799991404,0.0,0.0,0.0,annulus,4003,0.6372351471819163,0.0,0.12,0.02677548486305916,0.033417229105408605,0.03147836016735938,0.030514912908577146,1.0,0.17607231025514936,0.08529867780309908,0.17607231025514936,0.17607231025514936,110,False,-0.6116399077090805,-0.7058700841393593,4.712095147203978,7.270799143071664e-08,17.12857142857143,2.6979921506198545,0.5503335905822621,5402.46014140759,NAMLS-reconstructed-v1,0.3284132286027199,89,34,140,106,229,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,7.270801205550015e-08,2.816029187613367e-08,2.457314640658126e-08,6.011429931618295e-08,2.388201592040673e-08,2.5296173378208664e-08,5.89470642853307e-08,0.02677681731527676,0.034225846222880364,0.034246222891591224,0.03425275623654522,0.0007829900000615453,ok,0.1673199179999756,3,False,
0.19503146400029436,0.0,0.0,0.0,annulus,4003,0.3920823261772158,0.0,0.1,0.020885496665191672,0.02652008324820162,0.023909737435572554,0.0210496866879594,1.0,0.09532695985879558,0.09532695985879558,0.09532695985879558,0.07133453214012714,292,False,-0.5602072718795176,0.14226360030050308,4.76960755270813,9.869111228960533e-08,16.663265306122447,2.529496043373446,0.5687828049146141,6887.153413225646,NAMLS-reconstructed-v1,0.32862477408844903,107,79,196,117,303,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,9.869109130639017e-08,4.0217094543493204e-08,3.796359981933506e-08,8.600613166098725e-08,4.004696514190818e-08,3.7828805643513874e-08,8.45115462055901e-08,0.018346456347233153,0.026490871085299347,0.022811060190155327,0.019946077247308368,0.0011501639996822632,ok,0.19618162799997663,3,False,
0.3687574850000601,0.0,0.0,0.0,annulus,4003,0.28453229503964805,0.0,0.08,0.013519919838063476,0.016288122798149004,0.01504929352319057,0.012867100702197605,1.0,0.1086895887006166,0.06624746171009321,0.1086895887006166,0.1086895887006166,160,False,-0.9439915714678053,-0.15104933407700494,4.763647981426181,1.5537414613267532e-07,16.481967213114753,2.5114093207753956,0.5718590251072034,10200.162384673562,NAMLS-reconstructed-v1,0.3248669270540889,134,159,305,146,439,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,1.5537415265498566e-07,6.586968659405557e-08,5.560096782986079e-08,1.2164940712557602e-07,6.16699473710014e-08,6.000998098443233e-08,1.294411275942764e-07,0.012629141981208562,0.016437819636985894,0.015151519399293854,0.013613123286663822,0.001952328000243142,ok,0.37070981300030326,3,False,
