domain,frac_max_error_on_boundary,global_order_l2_core_interior_median,global_order_l2_median,global_order_l2_near_boundary_interior_median,global_order_l2_trimmed,global_order_linf_core_interior_median,global_order_linf_median,global_order_linf_near_boundary_interior_median,global_order_linf_trimmed,h_target,mean_added_edge_correction_rel_max,mean_added_edge_correction_rel_median,mean_added_edge_correction_rel_p90,mean_added_edge_fraction,mean_added_edge_negative_lambda_fraction,mean_boundary_edge_correction_rel_max,mean_boundary_edge_correction_rel_median,mean_boundary_edge_correction_rel_p90,mean_boundary_edge_negative_lambda_fraction,mean_constraint_resid_inf,mean_constraint_resid_l2,mean_core_edge_correction_rel_max,mean_core_edge_correction_rel_median,mean_core_edge_correction_rel_p90,mean_core_edge_negative_lambda_fraction,mean_correction_abs_max,mean_correction_abs_median,mean_correction_rel_l2,mean_correction_rel_max,mean_correction_rel_median,mean_correction_rel_p90,mean_frac_err2_near_boundary_interior,mean_l2,mean_l2_core_interior,mean_l2_interior,mean_l2_near_boundary_interior,mean_lambda_ratio_median,mean_linf,mean_linf_core_interior,mean_linf_interior,mean_linf_near_boundary_interior,mean_max_added_edges_on_flagged_node,mean_max_local_cond,mean_mean_added_edges_per_flagged_node,mean_min_local_sigma_min,mean_n_added_edges,mean_n_core_interior,mean_n_flagged_enrichment_nodes,mean_n_flagged_nodes_with_added_edges,mean_n_flagged_nodes_without_added_edges,mean_n_force_flagged_enrichment_nodes,mean_n_near_boundary_interior,mean_n_original_edges,mean_negative_lambda_fraction,mean_original_edge_correction_rel_max,mean_original_edge_correction_rel_median,mean_original_edge_correction_rel_p90,mean_original_edge_fraction,mean_original_edge_negative_lambda_fraction,mean_patch_const_max,mean_patch_quad_max,mean_patch_x2h_max,mean_patch_x_max,mean_patch_xy_max,mean_patch_y2h_max,mean_patch_y_max,mean_rms_core_interior,mean_rms_interior,mean_rms_near_boundary_interior,mean_selected_attempt_alpha,mean_selected_attempt_idx,mean_selected_attempt_max_neighbors,mean_selected_attempt_min_neighbors,median_added_edge_correction_rel_max,median_added_edge_correction_rel_median,median_added_edge_correction_rel_p90,median_added_edge_fraction,median_added_edge_negative_lambda_fraction,median_boundary_edge_correction_rel_max,median_boundary_edge_correction_rel_median,median_boundary_edge_correction_rel_p90,median_boundary_edge_negative_lambda_fraction,median_constraint_resid_inf,median_constraint_resid_l2,median_core_edge_correction_rel_max,median_core_edge_correction_rel_median,median_core_edge_correction_rel_p90,median_core_edge_negative_lambda_fraction,median_correction_abs_max,median_correction_abs_median,median_correction_rel_l2,median_correction_rel_max,median_correction_rel_median,median_correction_rel_p90,median_frac_err2_near_boundary_interior,median_l2,median_l2_core_interior,median_l2_interior,median_l2_near_boundary_interior,median_lambda_ratio_median,median_linf,median_linf_core_interior,median_linf_interior,median_linf_near_boundary_interior,median_max_added_edges_on_flagged_node,median_max_local_cond,median_mean_added_edges_per_flagged_node,median_min_local_sigma_min,median_n_added_edges,median_n_core_interior,median_n_flagged_enrichment_nodes,median_n_flagged_nodes_with_added_edges,median_n_flagged_nodes_without_added_edges,median_n_force_flagged_enrichment_nodes,median_n_near_boundary_interior,median_n_original_edges,median_negative_lambda_fraction,median_original_edge_correction_rel_max,median_original_edge_correction_rel_median,median_original_edge_correction_rel_p90,median_original_edge_fraction,median_original_edge_negative_lambda_fraction,median_patch_const_max,median_patch_quad_max,median_patch_x2h_max,median_patch_x_max,median_patch_xy_max,median_patch_y2h_max,median_patch_y_max,median_rms,median_rms_core_interior,median_rms_interior,median_rms_near_boundary_interior,median_selected_attempt_alpha,median_selected_attempt_idx,median_selected_attempt_max_neighbors,median_selected_attempt_min_neighbors,n_trials,n_unstable,operator,outlier_fraction,std_l2,std_linf,trimmed_l2,trimmed_linf
circle,0.0,1.7070928514293764,1.7471953835050014,2.4061659191812765,1.7305205226028662,1.447219107205212,1.55319745585041,2.105827942033212,1.5451610867621517,0.08,0.29741520472160493,0.25318502080486277,0.2885691679382565,0.00030475710087611975,0.0,4.727957094542873,0.8243474951842547,1.9241943977551668,0.4191023681791754,1.2580882932655691e-10,1.1196851559057945e-09,2.9643007844571967,0.44028035361425244,1.6623435660055705,0.31562764048365055,0.31643455815916083,0.06811445229486748,0.5925919205808187,4.727957094542873,0.6096896606986215,1.7523852798411848,0.08753974029339054,0.03564620356386015,0.040793999578601046,0.038131110017048525,0.024716318249801545,0.6970876486279924,0.10106179123840853,0.10106179123840853,0.10106179123840853,0.0644929661334134,1.0,26.943219620022667,1.0,0.1586245766255389,2.0,254.8,2.0,2.0,0.0,2.0,98.6,6561.4,0.35649035978687654,4.727957094542873,0.6099167780273451,1.7525158898353812,0.9996952428991239,0.3565990353404966,6.989742118435061e-13,9.028326442006574e-09,6.7442007534168624e-09,6.049010159436818e-09,8.45293324225338e-09,6.513386230366791e-09,5.802609751026644e-09,0.04087067089625414,0.036981753419132395,0.02399960110798103,2.3500000000000005,0.0,68.0,24.0,0.30011620226125457,0.2510930557760372,0.29685962863258475,0.0003040437823046519,0.0,4.628738101403196,0.8264722496252974,1.9290776339642344,0.41833593705483485,1.1299426672106705e-10,1.1234821999869181e-09,2.9756210578407574,0.4432389912990949,1.6629798026022942,0.3145217392230893,0.318320629621613,0.06808571080504044,0.5924057208957287,4.628738101403196,0.6083170742962489,1.7571012424157941,0.0950415578722535,0.03506640745867018,0.03993703302621247,0.0374987165834541,0.024744885192580536,0.698502243720229,0.10233384529344564,0.10233384529344564,0.10233384529344564,0.06189036788794777,1.0,27.019509831047728,1.0,0.1584308352030439,2.0,254.0,2.0,2.0,0.0,2.0,99.0,6576.0,0.3563293371649996,4.628738101403196,0.6087495517588422,1.757269069040007,0.9996959562176954,0.3564389939498639,6.608047442568932e-13,9.09006914184829e-09,6.880863545610794e-09,6.004704289352958e-09,8.607385248993182e-09,6.4913341368821875e-09,5.6434421580320304e-09,0.032073113649877215,0.03991749098557232,0.03630984231413591,0.02433903469945789,2.35,0.0,68.0,24.0,10,0,ccpfm,0.0,0.005432154174334285,0.016346809032876324,0.03515257160655726,0.10096133790360258
circle,0.0,1.7070928514293764,1.7471953835050014,2.4061659191812765,1.7305205226028662,1.447219107205212,1.55319745585041,2.105827942033212,1.5451610867621517,0.1,0.2967395866113203,0.2590318232676,0.28919803394257626,0.00045793177666600675,0.0,5.867828127521576,0.7795132345342838,1.863597559670821,0.3847717335983654,4.112491647136757e-11,3.0003936092793046e-10,2.899972800120545,0.38374975985228016,1.6589346472944784,0.301707044233747,0.3140444458895868,0.059584132477573507,0.5854771046081504,5.867828127521576,0.5905050467859851,1.7329566606487519,0.1453482874636152,0.05367231786140181,0.06273814301436094,0.05846607383078685,0.04345022872834177,0.6880392140594342,0.14743138926433813,0.14743138926433813,0.14743138926433813,0.10806729888217179,1.0,26.360732877458453,1.0,0.16086539985198528,2.0,147.0,2.0,2.0,0.0,2.0,78.0,4366.1,0.34085064566135537,5.867828127521576,0.5909976071810621,1.7332134193849822,0.9995420682233341,0.3410068002400898,3.822719918389339e-13,4.313554535784192e-09,3.29008411625864e-09,2.781695584985755e-09,3.8888442577267314e-09,3.0635090908504027e-09,2.6090645116605416e-09,0.06295098312638187,0.056775613018211504,0.04254409696877924,2.3500000000000005,0.0,68.0,24.0,0.30892882931872695,0.26922838281008377,0.301556409388849,0.0004584004000890955,0.0,5.724511513906947,0.7882643975589142,1.8584154179770405,0.38417135345108777,3.866874875857462e-11,2.8862400036208913e-10,2.9013264955807774,0.3849932686769785,1.6552351012087416,0.299441101108142,0.3111518456495258,0.05950042451062311,0.5846066536571995,5.724511513906947,0.5899431323811285,1.727213555553841,0.13673919484101602,0.052974219866004986,0.06240743874648042,0.05767936415177431,0.042208446289161435,0.686957038707945,0.14558263715982095,0.14558263715982095,0.14558263715982095,0.10760582327591109,1.0,26.296795565093145,1.0,0.1613730311958181,2.0,147.5,2.0,2.0,0.0,2.0,78.5,4361.0,0.33982661211766996,5.724511513906947,0.5901144486589924,1.7274595099489032,0.9995415995999108,0.33998159969599406,3.6415315207705135e-13,4.1660095373430295e-09,3.1592004567926324e-09,2.6706641342855164e-09,3.837772544201812e-09,2.9706935800177803e-09,2.554555678102588e-09,0.048138715730816434,0.06277200207796335,0.0560877007465858,0.04141421476906396,2.35,0.0,68.0,24.0,10,0,ccpfm,0.0,0.00660286554285307,0.023726251419867853,0.05265712282335275,0.14276832280444893
circle,0.0,1.7070928514293764,1.7471953835050014,2.4061659191812765,1.7305205226028662,1.447219107205212,1.55319745585041,2.105827942033212,1.5451610867621517,0.12,0.2731951110781809,0.20486310429299018,0.2595287097211428,0.0006225068821755794,0.0,5.687882711994399,0.6490646766558051,1.8799515489908871,0.34811626006343765,1.2609623067927344e-11,9.002097355461146e-11,2.7974741326704295,0.3271397092707033,1.6771017874589034,0.27708904484701324,0.31153178856455777,0.04910712825988252,0.5778013161893034,5.687882711994399,0.5123011118310586,1.7564412678044032,0.1900920997122607,0.08162743988976684,0.09779294066547273,0.09065867843294935,0.07133125062065758,0.7097963235759842,0.21046241198791402,0.21046241198791402,0.21046241198791402,0.1590814970389582,1.0,26.019824729510372,1.0,0.16585487516294625,2.0,92.5,2.0,2.0,0.0,2.0,63.3,3213.7,0.3158801566372886,5.687882711994399,0.5127543657976859,1.7566126156476198,0.9993774931178244,0.31607698462431233,3.3235636465178685e-13,1.7780474870221497e-09,1.450118558565805e-09,1.1630358454084444e-09,1.4794281702479317e-09,1.3159048073418945e-09,1.1072856187510637e-09,0.09820633364690555,0.08698476703072876,0.06715645814921242,2.37,0.1,69.2,24.4,0.27441991428121126,0.19619975152724492,0.2672677725302507,0.0006290298616569551,0.0,5.602347390610775,0.6552703164772496,1.8754527039488647,0.34499925026240813,1.373238328605808e-11,9.322271666810708e-11,2.789367450446019,0.3235734552008105,1.6740976092646758,0.2775820078529505,0.3138950312204707,0.04922795106505709,0.5787615017870611,5.602347390610775,0.5124381375526683,1.7530209137853214,0.1918541667053052,0.07708270226451898,0.09213445089094069,0.08566753958884257,0.06714609783649515,0.7099107779400664,0.1923124868361144,0.1923124868361144,0.1923124868361144,0.14108986444852062,1.0,25.972540003426193,1.0,0.16644815733977975,2.0,93.0,2.0,2.0,0.0,2.0,63.5,3177.5,0.3151707551641521,5.602347390610775,0.5129442627920273,1.7533296747037665,0.9993709701383431,0.3153682641115089,3.2884805989397137e-13,1.7626158310690698e-09,1.4160994599166088e-09,1.1105493191720939e-09,1.497066248745682e-09,1.3618934868731003e-09,1.1451604109424807e-09,0.06896945724124626,0.09267433383035928,0.08219765231238824,0.06420004196296454,2.35,0.0,68.0,24.0,10,0,ccpfm,0.0,0.015684952416203997,0.04611870308658614,0.0794175551530742,0.20363709526925142
circle,0.0,1.7070928514293764,1.7471953835050014,2.4061659191812765,1.7305205226028662,1.447219107205212,1.55319745585041,2.105827942033212,1.5451610867621517,0.16,0.22485154141001318,0.16873908535926693,0.2136290501998639,0.0009967956041621363,0.0,5.088759856937846,0.681038419256029,1.8531470842047084,0.3664823737080773,2.198528685493084e-12,1.4074454722358993e-11,3.1078982153925208,0.2825075656038173,1.611294231920202,0.24620892726870913,0.3528026782277593,0.04829590448087392,0.5623313101887335,5.088759856937846,0.5377158132785395,1.7632758679747067,0.36612691876552467,0.12590671326166553,0.1515601178035454,0.1450482787789142,0.1327149232884553,0.6880024432956028,0.3070553988979546,0.2934796462156055,0.3070553988979546,0.2813070475236007,1.0,25.725770393921046,1.0,0.16846954166034697,2.0,41.7,2.0,2.0,0.0,2.0,46.5,2006.7,0.3266921103656538,5.088759856937846,0.5388412890048722,1.7640935143980343,0.9990032043958379,0.327018045780619,1.745048550105821e-13,1.4999927966385939e-10,9.477451046180363e-11,1.0204833367222222e-10,9.807852188823546e-11,1.0832823527096025e-10,9.28247465004084e-11,0.15184350792983603,0.13588736193000886,0.11774805532401449,2.3900000000000006,0.2,70.4,24.8,0.21340227315341767,0.1699585606546573,0.2047135306536656,0.0010025790655460564,0.0,5.256482861225326,0.6712966183425633,1.8552834105683744,0.3665826725120579,2.2324364579162648e-12,1.394742761256515e-11,3.133468956682928,0.2819334567139419,1.6068186964938147,0.24749813383418817,0.3571095781564583,0.04803242783933777,0.5623517273844242,5.256482861225326,0.5386499056887941,1.7558768036240515,0.3803716216294436,0.11659290702084937,0.13618856986770023,0.13439921702390778,0.13204471131247375,0.6858084018489164,0.29624781120823057,0.2680506604318055,0.29624781120823057,0.2829618695352706,1.0,25.697678684019508,1.0,0.16901491851941602,2.0,42.0,2.0,2.0,0.0,2.0,47.0,1993.0,0.3269577152108605,5.256482861225326,0.5397322480619491,1.7564793011543947,0.998997420934454,0.32727497265445815,1.7258416917798058e-13,1.443590802452377e-10,8.536904516631694e-11,9.809353329615078e-11,8.8016278835569e-11,1.0143463846645773e-10,1.0226352403774897e-10,0.10078839063576517,0.1358710208777696,0.12636525257652734,0.11749715402519015,2.35,0.0,68.0,24.0,10,0,ccpfm,0.0,0.025899722223725927,0.05562531555733301,0.11782385156324227,0.29148285649517924
circle,0.0,1.7070928514293764,1.7471953835050014,2.4061659191812765,1.7305205226028662,1.447219107205212,1.55319745585041,2.105827942033212,1.5451610867621517,0.2,0.2048884821624939,0.17135387389433732,0.19818156050886254,0.0012919575494812837,0.0,5.5903434514663,0.7785048366383165,2.020147820324858,0.4028229373544585,1.4285884974984952e-12,8.72222617638272e-12,2.876333116817254,0.20976387540433014,1.6006692439072558,0.21295012565683522,0.29319043204534145,0.048352307696511235,0.5693107353666519,5.5903434514663,0.6297995263779514,1.9532762690996464,0.573042032246401,0.17335502567881084,0.19681582855603036,0.20802463696375573,0.21577900160995528,0.7098055302733496,0.42292543228135715,0.4023204400629754,0.42292543228135715,0.40987010752199915,1.2,26.19027897422351,1.1,0.18197331055022617,2.0,20.2,2.0,2.0,0.0,2.0,35.6,1557.8,0.3592236056262911,5.5903434514663,0.631415442465239,1.9542115510913,0.9987080424505187,0.35968754526991986,1.0180745135812685e-13,8.997114164799314e-11,8.503781012692002e-11,4.047031043619143e-11,6.886579769979639e-11,8.207131640958209e-11,3.960693630705725e-11,0.19917697473798518,0.19140412845900392,0.18561121254726504,2.63,1.4,86.8,29.6,0.18919295407976272,0.16473119199822656,0.18430060166345547,0.0012798481643950077,0.0,5.286142810123035,0.797018638604249,2.0209717372992846,0.40382754272680543,1.4051294849881657e-12,8.735602970583291e-12,2.88506881756184,0.2020119962586725,1.6275175906929467,0.21364859312666498,0.2887732032772544,0.04789898497856397,0.5697698791007821,5.286142810123035,0.6307600468121903,1.9489296434267886,0.6042064836624952,0.1778978321455275,0.19500015782411506,0.21337975603571363,0.223742660779921,0.7102615589806187,0.4290185726197596,0.40081442652067,0.4290185726197596,0.4285878913257396,1.0,26.12992951648901,1.0,0.18385887807374557,2.0,20.0,2.0,2.0,0.0,2.0,35.5,1566.5,0.3582430696394452,5.286142810123035,0.6313783402380473,1.950731871922597,0.998720151835605,0.358663347517467,1.021405182655144e-13,7.873446339345946e-11,8.866235523541377e-11,3.685241001250006e-11,6.32196378580474e-11,7.8935746827824e-11,3.4339753263168404e-11,0.1481437694013057,0.1973003105738405,0.19492092998863975,0.19114191281119144,2.65,1.5,88.0,30.0,10,0,ccpfm,0.0,0.02033854784922284,0.058484392569349355,0.17397555772197484,0.4214770789462376
circle,0.0,3.1491288721425215,3.3391330004798863,3.7873399259400533,3.346625924301457,2.77751307163089,3.500543293606135,3.6904161913627465,3.4747886901724927,0.08,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.14443106638704417,0.053683123432316585,0.059467799537687924,0.05742605644497484,0.048256854205007124,1.0,0.2101097533134774,0.20957619838390046,0.2101097533134774,0.16432173341627296,nan,325.04991657378486,nan,0.0080741550738786,nan,254.8,nan,nan,nan,nan,98.6,nan,0.0,nan,nan,nan,nan,nan,1.2669032489753818e-13,6.16839912481737e-14,4.8028248045284274e-14,9.65755253545808e-14,4.9432680171435095e-14,4.816147480823929e-14,9.308109838457312e-14,0.05981670175297236,0.057533152961016985,0.05090720234515854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.1436297845112339,0.05307974122397959,0.05940147171745154,0.05681506960894314,0.048325385197137305,1.0,0.2036908581326523,0.20102308348476777,0.2036908581326523,0.16504983852776609,nan,329.2796969496632,nan,0.008005197808304488,nan,254.0,nan,nan,nan,nan,99.0,nan,0.0,nan,nan,nan,nan,nan,1.2678746941219288e-13,6.150635556423367e-14,4.3076653355456074e-14,9.681144774731365e-14,4.529709940470639e-14,4.8960835385969403e-14,9.43689570931383e-14,0.0507473470010309,0.05975110334735263,0.057442216582128905,0.0503611268117454,nan,nan,nan,nan,10,0,wls,0.0,0.002429594391145944,0.03630726494088079,0.053481637904460894,0.2078207943718987
circle,0.0,3.1491288721425215,3.3391330004798863,3.7873399259400533,3.346625924301457,2.77751307163089,3.500543293606135,3.6904161913627465,3.4747886901724927,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.25013918565094284,0.09124203498634618,0.09975710848135995,0.09939142747162641,0.09781956375982861,1.0,0.34425069421192933,0.2835591196660413,0.34425069421192933,0.3338429031689064,nan,201.25654301952983,nan,0.012944457298408655,nan,147.0,nan,nan,nan,nan,78.0,nan,0.0,nan,nan,nan,nan,nan,8.284484209752919e-14,3.8391512191537914e-14,2.9676261448230436e-14,5.931921620572211e-14,2.9132252166164105e-14,3.2285285556099553e-14,7.158718062783009e-14,0.10050925715434333,0.10321820206602358,0.10782999899188546,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.2553302639962122,0.09140153283938152,0.09947253675056084,0.09974233967826349,0.09936057776501556,1.0,0.33156426199981986,0.28701272607630873,0.33156426199981986,0.32146467900049885,nan,201.9257798088696,nan,0.012959916318967472,nan,147.5,nan,nan,nan,nan,78.5,nan,0.0,nan,nan,nan,nan,nan,8.08242361927114e-14,3.752553823233029e-14,3.019806626980426e-14,5.35682609381638e-14,2.8227420401094605e-14,3.219646771412954e-14,6.88338275267597e-14,0.08872110436474726,0.09998153199887844,0.10298803141899006,0.110497438856488,nan,nan,nan,nan,10,0,wls,0.0,0.0037981807330881964,0.06474323019615144,0.09154806474384013,0.3356024784356246
circle,0.0,3.1491288721425215,3.3391330004798863,3.7873399259400533,3.346625924301457,2.77751307163089,3.500543293606135,3.6904161913627465,3.4747886901724927,0.12,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.3423754023526874,0.1576239925734565,0.17022411214707214,0.17506295637572283,0.18508274156021026,1.0,0.6492924633423092,0.5195160690966751,0.6492924633423092,0.6097011470460301,nan,142.29054061406472,nan,0.018510325466665735,nan,92.5,nan,nan,nan,nan,63.3,nan,0.0,nan,nan,nan,nan,nan,5.226929999935237e-14,2.5557334026871102e-14,1.7419399256368707e-14,3.758104938356155e-14,1.9681478669042463e-14,1.991740106177531e-14,4.153344335122711e-14,0.17253805786536985,0.19124740054807005,0.21505249310452218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.35153494998743295,0.1557330129452581,0.1651568799046672,0.17307082099998994,0.17523304492730402,1.0,0.6058697649182548,0.496490537668992,0.6058697649182548,0.6058697649182548,nan,140.67392384957483,nan,0.01869002924815403,nan,93.0,nan,nan,nan,nan,63.5,nan,0.0,nan,nan,nan,nan,nan,5.3290705182007514e-14,2.55351295663786e-14,1.7319479184152442e-14,3.652633751016765e-14,1.7985612998927536e-14,1.7763568394002505e-14,3.835820550079916e-14,0.1570217814224575,0.1670396563484841,0.1874900430153431,0.20489160824441566,nan,nan,nan,nan,10,0,wls,0.0,0.019273846712509785,0.14909408933800258,0.15537069567757988,0.623760487895047
circle,0.0,3.1491288721425215,3.3391330004798863,3.7873399259400533,3.346625924301457,2.77751307163089,3.500543293606135,3.6904161913627465,3.4747886901724927,0.16,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.609122352051813,0.47928021600308685,0.4471796596341995,0.5523220355392519,0.6720282548692869,1.0,2.5401505836047917,1.1010482745571515,2.5401505836047917,2.5401505836047917,nan,78.52947888059717,nan,0.0333930488462289,nan,41.7,nan,nan,nan,nan,46.5,nan,0.0,nan,nan,nan,nan,nan,2.8599345114344035e-14,1.3766765505351941e-14,9.903189379656397e-15,1.9434454046063367e-14,1.4111281587680936e-14,9.72555369571637e-15,1.9950707752514062e-14,0.45249473882138275,0.6695502920915655,0.8142341122293084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.6068127610849696,0.4748817956217207,0.43843398825498214,0.5468935310618787,0.6604130411712633,1.0,2.417859009259394,1.1411129059958056,2.417859009259394,2.417859009259394,nan,77.6021343732018,nan,0.03381624570976573,nan,42.0,nan,nan,nan,nan,47.0,nan,0.0,nan,nan,nan,nan,nan,2.886579864025407e-14,1.3100631690576847e-14,1.0547118733938987e-14,1.7569279364693102e-14,1.2816137040516651e-14,1.0047518372857667e-14,1.965094753586527e-14,0.5297601619337258,0.4414881990717696,0.6627843154891978,0.789399570921266,nan,nan,nan,nan,10,0,wls,0.0,0.05752454687344005,0.5894387321125003,0.47810642701708006,2.4315054819998916
circle,0.0,3.1491288721425215,3.3391330004798863,3.7873399259400533,3.346625924301457,2.77751307163089,3.500543293606135,3.6904161913627465,3.4747886901724927,0.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.6322085887710046,1.0911500130301586,1.1464523716344828,1.309482443472552,1.431536084590604,1.0,4.149302299757265,2.6927723605003853,4.149302299757265,4.149302299757265,nan,48.03876490470434,nan,0.055412476762448024,nan,20.2,nan,nan,nan,nan,35.6,nan,0.0,nan,nan,nan,nan,nan,1.6253665080512292e-14,8.260059303211165e-15,6.5503158452884236e-15,1.3139489496438727e-14,1.3213909133558133e-14,6.494804694057166e-15,1.2495560142156137e-14,1.160033322523605,1.4515183872906992,1.5846363905859266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.6391718343141055,1.0689662096515768,1.0470116215659817,1.28414903489297,1.4392105662692583,1.0,4.141400774337407,2.4433752748191004,4.141400774337407,4.141400774337407,nan,47.520078712147864,nan,0.0554497602311424,nan,20.0,nan,nan,nan,nan,35.5,nan,0.0,nan,nan,nan,nan,nan,1.6042722705833512e-14,8.326672684688674e-15,6.661338147750939e-15,1.2656542480726785e-14,1.2698175844150228e-14,6.106226635438361e-15,1.2045919817182948e-14,1.0938900508537053,1.047956581039453,1.4378892856941927,1.5968368021093113,nan,nan,nan,nan,10,0,wls,0.0,0.15644350735601353,1.0470721823451583,1.0826599620809558,4.122297791212795
ellipse,0.0,1.4936495935028233,1.423744888162461,1.8710931754972635,1.3599006367479223,1.2764594366855082,1.3197381993266353,1.4292426475521733,1.335260507198817,0.08,0.329730371240341,0.2858032594447354,0.3209449488812199,0.00035517281907218156,0.0,6.625931193344385,0.7141741839315976,1.9673867365933355,0.37619832229845274,7.310304609917107e-11,5.53504867641706e-10,3.0056929925359785,0.4049617298319442,1.653274084483265,0.30009701171201075,0.3173036811198885,0.059781641280179196,0.585703567206912,6.625931193344385,0.5494182275497812,1.772719642965886,0.14440073440595017,0.04457309642118271,0.05124680803787969,0.04823714399253737,0.03624080815927734,0.718668667464288,0.11318348549978996,0.11041375021549296,0.11318348549978996,0.10229148913518371,1.0,26.663560518514156,1.0,0.15656139344481976,2.0,198.7,2.0,2.0,0.0,2.0,95.2,5629.8,0.3341591054155172,6.625931193344385,0.5499030568135801,1.7729721739209943,0.9996448271809278,0.3342778266150529,7.484679542812956e-13,6.353868675645913e-09,4.902890959890271e-09,4.072972137336706e-09,5.497431573853185e-09,3.4315247310345853e-09,4.048958535118885e-09,0.051438472227379774,0.04695977595035519,0.03535868462517221,2.3500000000000005,0.0,68.0,24.0,0.3577479886311245,0.287672475145104,0.34603992848674514,0.0003561904068947298,0.0,6.4643430706403,0.7104522093953007,1.9791686152202048,0.3760169986789253,6.748306427550865e-11,5.455017998963743e-10,2.9089193789002703,0.4067248318206419,1.6476779299856856,0.29945163787095624,0.30010126289554984,0.05961959812543737,0.586361874063589,6.4643430706403,0.5480287072810853,1.7688951027137456,0.1368102575928417,0.04050854538513737,0.04600277952539646,0.043805865148715636,0.034903455271543954,0.7182287577307234,0.11019424725605595,0.10182264671281577,0.11019424725605595,0.10441024337050325,1.0,26.725373141337386,1.0,0.15618372113670684,2.0,198.5,2.0,2.0,0.0,2.0,94.5,5613.0,0.33336070089368564,6.4643430706403,0.5486663949129327,1.7692288762737785,0.9996438095931053,0.33347947172858333,7.611689056830073e-13,6.537695274033695e-09,4.936175468372994e-09,4.03716948760291e-09,5.624814225502206e-09,3.5636946726924634e-09,4.001356357363761e-09,0.03703453424224899,0.0459433575024637,0.042556400632914174,0.03459906996259003,2.35,0.0,68.0,24.0,10,0,ccpfm,0.0,0.009324085964168208,0.01936594615139047,0.04278896665958334,0.11062865814614031
