added_edge_correction_rel_max,added_edge_correction_rel_median,added_edge_correction_rel_p90,added_edge_fraction,added_edge_negative_lambda_fraction,assembly_seconds,boundary_edge_correction_rel_max,boundary_edge_correction_rel_median,boundary_edge_correction_rel_p90,boundary_edge_negative_lambda_fraction,boundary_split_factor,constraint_resid_inf,constraint_resid_l2,core_edge_correction_rel_max,core_edge_correction_rel_median,core_edge_correction_rel_p90,core_edge_negative_lambda_fraction,correction_abs_max,correction_abs_median,correction_rel_l2,correction_rel_max,correction_rel_median,correction_rel_p90,domain,family_seed,frac_err2_near_boundary_interior,frac_max_error_on_boundary,h_target,l2,l2_core_interior,l2_interior,l2_near_boundary_interior,lambda_ratio_median,linf,linf_core_interior,linf_interior,linf_near_boundary_interior,max_added_edges_on_flagged_node,max_error_dist_boundary,max_error_idx,max_error_is_boundary,max_error_local_cond,max_error_local_sigma_min,max_error_region,max_error_x,max_error_y,max_local_cond,max_local_size,mean_added_edges_per_flagged_node,median_dist_boundary,median_local_cond,median_radius,min_local_sigma_min,n_added_edges,n_boundary,n_core_interior,n_edges,n_flagged_enrichment_nodes,n_flagged_nodes_with_added_edges,n_flagged_nodes_without_added_edges,n_force_flagged_enrichment_nodes,n_interior,n_interior_eval,n_near_boundary_interior,n_original_edges,n_points,negative_lambda_fraction,operator,original_edge_correction_rel_max,original_edge_correction_rel_median,original_edge_correction_rel_p90,original_edge_fraction,original_edge_negative_lambda_fraction,patch_const_max,patch_quad_max,patch_x2h_max,patch_x_max,patch_xy_max,patch_y2h_max,patch_y_max,rms,rms_core_interior,rms_interior,rms_near_boundary_interior,selected_attempt_alpha,selected_attempt_idx,selected_attempt_max_neighbors,selected_attempt_min_neighbors,solve_seconds,status,total_seconds,trial,unstable,unstable_reasons
0.21416342622724413,0.17407148605315936,0.2061450381924272,0.001201923076923077,0.0,0.2383777750073932,5.687264134285463,0.8159678461314811,1.9516192967818506,0.4129586260733802,2.0,1.149826761581707e-12,8.401975653686472e-12,3.010603478193401,0.19869000518547467,1.554366106298694,0.21409921671018275,0.2848543173684123,0.048219304677905125,0.5699300576262752,5.687264134285463,0.6723198892863381,1.909679353670592,circle,1001,0.6136664794860766,0.0,0.2,0.14642877436656687,0.1586283273492247,0.1756020209557204,0.18956995996148812,0.7096293746839886,0.3479344777444482,0.3479344777444482,0.3479344777444482,0.33111498525637195,1,0.42723351588663616,78,False,9.698057401506553,0.33505511466135185,interior_core,-0.4047986633208685,0.40521561044886667,25.79900150371311,55,1.0,0.3330876172749911,10.750133205605671,0.08159745955696322,0.19108472539966365,2,40,21,1664,2,2,0,2,56,56,35,1662,96,0.3671875,ccpfm,5.687264134285463,0.6745304710643744,1.9103985879971284,0.9987980769230769,0.3676293622141998,1.0302869668521453e-13,1.1355738571694474e-10,9.736322859055235e-11,4.008526843790605e-11,6.019003351287466e-11,1.2513845515371713e-10,5.858544205317173e-11,0.12345183955217227,0.1544800967400196,0.16163639983696365,0.16578196835097644,2.75,2,96,32,0.00036551000084728,ok,0.2387432850082405,1,False,
,,,,,0.1718629810056882,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,circle,1001,0.2792341431928338,0.0,0.12,0.2009920059229473,0.2242187942945128,0.2233566509977958,0.22117642776444998,1.0,0.9312565192553433,0.9312565192553433,0.9312565192553433,0.6660257728897074,,0.4642436282610464,195,False,71.24553504136671,0.036459066868750126,interior_core,0.4134739408891176,0.3411987147108959,136.78501808892963,23,,0.31490631940383296,71.724213642254,0.0577968890155142,0.019147712235540876,,66,94,0,,,,,154,154,60,,220,0.0,wls,,,,,,4.263256414560601e-14,2.7533531010703882e-14,1.609823385706477e-14,4.218847493575595e-14,1.6986412276764895e-14,1.0880185641326534e-14,2.842170943040401e-14,0.20383398836706582,0.23271065246575134,0.24362821445105107,0.25981164871627593,,,,,0.0012896510015707463,ok,0.17315263200725894,1,False,
0.12736386674060696,0.10233777651175202,0.12235864869483597,0.001015744032503809,0.0,0.3947915250028018,5.478594689036717,0.663296358788428,1.8739072293689256,0.37232415902140675,2.0,1.89770421599178e-12,1.3725497878215676e-11,3.0896145401377573,0.2943831742040138,1.5632714300907034,0.25113464447806355,0.3515033472061224,0.04959079590452675,0.5612107505969085,5.478594689036717,0.5261641227713362,1.752589634545263,circle,1001,0.4011602475808079,0.0,0.16,0.10412221138805741,0.12377519971362756,0.11979609255067676,0.1145110730517248,0.6876147855241157,0.26034577709494233,0.26034577709494233,0.26034577709494233,0.2380649633410905,1,0.44511608700469735,101,False,8.65154293543399,0.30527835555141025,interior_core,0.38056296845232707,0.40698780123287703,25.45670243120615,46,1.0,0.3001388866411137,9.875620668393235,0.06530214031049061,0.16563701547253998,2,50,41,1969,2,2,0,2,89,89,48,1967,139,0.33164042661249366,ccpfm,5.478594689036717,0.5269431322824294,1.7528475147280367,0.9989842559674962,0.33197763091001525,1.7053025658242404e-13,1.0810818906747954e-10,6.967171284344431e-11,1.0340439615674768e-10,6.792377771347446e-11,8.95494789432405e-11,1.1400547172968345e-10,0.09042922718285107,0.1230876161381386,0.11301112965551494,0.10363114294277376,2.35,0,68,24,0.0005471199983730912,ok,0.3953386450011749,1,False,
0.2893498816266757,0.26274640854838005,0.28402918701101654,0.0004597701149425287,0.0,1.0251832520007156,6.858832711385138,0.786111492544038,1.9119653674040018,0.3772839506172839,2.0,3.787833002984187e-11,3.0183555981502673e-10,2.6583103193259277,0.37875361181114914,1.6544431155243053,0.30666666666666664,0.3125340839494807,0.05907643602851454,0.5911704117578425,6.858832711385138,0.590127654005556,1.7438740499365717,circle,1000,0.15175536879378482,0.0,0.1,0.0540175213496924,0.06356761856622128,0.05894333296521989,0.04413461071301416,0.6887051388796174,0.14782993575624837,0.14782993575624837,0.14782993575624837,0.09587469762107333,1,0.3953769567455178,197,False,9.291670490308125,0.2933360056042883,interior_core,0.40321202234597786,-0.45165371988522085,26.213592170809196,45,1.0,0.3224209933451369,9.468587888291717,0.04854809641553886,0.16792252030099908,2,79,146,4350,2,2,0,2,225,225,79,4348,304,0.3395402298850575,ccpfm,6.858832711385138,0.5902532361840152,1.743879809591626,0.9995402298850574,0.33969641214351426,4.263256414560601e-13,4.549784549112701e-09,3.64577745770589e-09,2.8253985817627836e-09,4.133720699073251e-09,3.4413463190219318e-09,2.6488553572789897e-09,0.049486936809059995,0.06390016136974039,0.05752228175362019,0.04333140339768665,2.35,0,68,24,0.0019195579952793196,ok,1.027102809995995,0,False,
,,,,,0.23985618399456143,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,circle,1001,0.2571137625941403,0.0,0.1,0.08852641303094404,0.09657449856393127,0.09644010688988387,0.09605493514555549,1.0,0.2565448906354468,0.25081652197970206,0.2565448906354468,0.2565448906354468,,0.1253428302762672,134,False,115.27624756729031,0.023431133624062083,near_boundary_interior,0.3231488910010825,0.8127745315226524,212.78630646626638,23,,0.3123500723819188,104.43947571207566,0.048534321044169985,0.012679773247332363,,79,150,0,,,,,229,229,79,,308,0.0,wls,,,,,,6.306066779870889e-14,3.4638958368304884e-14,2.4868995751603507e-14,5.062616992290714e-14,2.398081733190338e-14,3.2862601528904634e-14,6.661338147750939e-14,0.08601092757590151,0.09786021737448426,0.09974961964970723,0.10324198037035523,,,,,0.0015303899999707937,ok,0.24138657399453223,1,False,
0.30545503175768207,0.2840072429351852,0.3011654739931827,0.0006287331027978623,0.0,0.7475252269941848,4.881948424548406,0.6714338431659187,1.845369648753257,0.3438395415472779,2.0,1.6217055476275277e-11,9.604626079329024e-11,2.7184770195281787,0.34682149278590163,1.6651106758363614,0.2799442896935933,0.29689441479792134,0.04899697204257653,0.578754590818377,4.881948424548406,0.5169464172455457,1.7438554112764608,circle,1001,0.16497255935219265,0.0,0.12,0.09224037658484573,0.11075607753512826,0.10250408470804985,0.07801942013183305,0.7095683166272989,0.2786266961783401,0.2786266961783401,0.2786266961783401,0.1797620227129485,1,0.34150785790511,175,False,9.241364079226477,0.2875077754992578,interior_core,0.449610027681261,-0.48280309249940234,25.484411349343496,45,1.0,0.31490631940383296,9.41652091346753,0.0577968890155142,0.1683537213997924,2,66,94,3181,2,2,0,2,154,154,60,3179,220,0.31499528450172903,ccpfm,4.881948424548406,0.5183598304303302,1.743878319901953,0.9993712668972021,0.31519345706196916,2.682298827494378e-13,1.7899459692216624e-09,1.7458745560361422e-09,1.3319478853190958e-09,1.470350730059522e-09,1.3581411550944722e-09,1.1791030374297407e-09,0.08198548556143496,0.11139356623654778,0.0979913978931989,0.07215202296857866,2.35,0,68,24,0.0009773280035005882,ok,0.7485025549976854,1,False,
,,,,,0.42359516299620736,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,circle,1001,0.17784485115073895,0.0,0.08,0.05200997894739662,0.056347930821438214,0.055621255521197316,0.05259316447262628,1.0,0.20707413904698835,0.20707413904698835,0.20707413904698835,0.1759164594746051,,0.36007966324152907,394,False,144.1341682377257,0.016314036879915783,interior_core,0.36789111180253914,-0.5236411452715339,315.9990477952778,23,,0.309817595828556,156.61280435810176,0.03919467342830018,0.00832981667843559,,99,256,0,,,,,355,355,99,,454,0.0,wls,,,,,,1.2567724638756772e-13,5.129230373768223e-14,3.907985046680551e-14,9.947598300641403e-14,3.774758283725532e-14,6.972200594645983e-14,9.636735853746359e-14,0.05104269483058955,0.057509977657035825,0.05772279408647697,0.05826950378635707,,,,,0.0029756270087091252,ok,0.4265707900049165,1,False,
,,,,,0.04937776699080132,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,circle,1002,0.7002881037900767,0.0,0.2,1.0199288006620932,0.9665094662359535,1.2259719938672926,1.4257712216779355,1.0,3.7346177280257136,1.9192630815153315,3.7346177280257136,3.7346177280257136,,0.11000000000000006,47,False,41.39034204881994,0.06902336678433268,near_boundary_interior,-0.5231288745400949,0.7200251249938527,46.88108726556097,23,,0.3298575396014456,29.476051175193426,0.08159745955696322,0.05907858901757159,,40,21,0,,,,,56,56,35,,96,0.0,wls,,,,,,1.9539925233402755e-14,8.881784197001252e-15,7.216449660063518e-15,1.432187701766452e-14,6.454906054109699e-15,4.440892098500626e-15,9.325873406851315e-15,1.064765292934407,0.9540225043671693,1.3941050149239282,1.601109210801771,,,,,0.0002905770088545978,ok,0.04966834399965592,2,False,
0.33613703317463844,0.29797431272488106,0.328504489084687,0.0003071724773460298,0.0,1.7154201529920101,4.112294137904888,0.8013090248449909,1.8811397994770211,0.41448382126348227,2.0,1.1312065173463282e-10,1.1170964145978511e-09,2.869880341345835,0.421035850420962,1.650256704006812,0.3182630906768838,0.2934312849574578,0.0659743460951695,0.5886960290122613,4.112294137904888,0.5966132596228678,1.7240777357386936,circle,1000,0.07269652005486589,0.0,0.08,0.03439252472574517,0.03951176208194257,0.03678251382878871,0.022379582751055956,0.6921493931206315,0.11406761268577503,0.11406761268577503,0.11406761268577503,0.06225146380066282,1,0.5352223586103139,439,False,9.211941359186163,0.30324829515280544,interior_core,-0.423658677182179,0.1912730781023857,27.122078707274383,45,1.0,0.29311453088231976,9.357680977692066,0.03928389887850495,0.15773389298180412,2,99,253,6511,2,2,0,2,351,351,98,6509,450,0.3566272461987406,ccpfm,4.112294137904888,0.596775654262525,1.7241211601257764,0.999692827522654,0.35673682593332307,5.88862292261183e-13,8.891072766914476e-09,6.615044512159329e-09,5.257653867829504e-09,8.285588215528605e-09,6.326598356309887e-09,5.480981002392582e-09,0.031324422108978,0.03941280615247617,0.035467923761847014,0.02225692030377442,2.35,0,68,24,0.0033505060127936304,ok,1.7187706590048037,0,False,
,,,,,0.1110764309996739,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,circle,1002,0.6224605043184017,0.0,0.16,0.46772235996707373,0.43568995465228233,0.5378986193380062,0.6513168115269219,1.0,2.301744655566716,0.8660933090018346,2.301744655566716,2.301744655566716,,0.08800000000000008,62,False,56.56430061968825,0.04950083711393033,near_boundary_interior,-0.9048086075987769,0.1143039090108568,76.44215612984982,23,,0.3036966279957083,44.426723479435964,0.06530214031049061,0.03388714034644248,,50,42,0,,,,,90,90,48,,140,0.0,wls,,,,,,2.4424906541753444e-14,1.1546319456101628e-14,6.439293542825908e-15,1.4210854715202004e-14,9.103828801926284e-15,1.021405182655144e-14,2.609024107869118e-14,0.5221130913582116,0.43667575322209967,0.6511894350039434,0.792615544396108,,,,,0.0007011949928710237,ok,0.11177762599254493,2,False,
