domain,frac_max_error_on_boundary,global_order_l2_core_interior_median,global_order_l2_median,global_order_l2_near_boundary_interior_median,global_order_l2_trimmed,global_order_linf_core_interior_median,global_order_linf_median,global_order_linf_near_boundary_interior_median,global_order_linf_trimmed,h_target,mean_added_edge_correction_rel_max,mean_added_edge_correction_rel_median,mean_added_edge_correction_rel_p90,mean_added_edge_fraction,mean_added_edge_negative_lambda_fraction,mean_boundary_edge_correction_rel_max,mean_boundary_edge_correction_rel_median,mean_boundary_edge_correction_rel_p90,mean_boundary_edge_negative_lambda_fraction,mean_constraint_resid_inf,mean_constraint_resid_l2,mean_core_edge_correction_rel_max,mean_core_edge_correction_rel_median,mean_core_edge_correction_rel_p90,mean_core_edge_negative_lambda_fraction,mean_correction_abs_max,mean_correction_abs_median,mean_correction_rel_l2,mean_correction_rel_max,mean_correction_rel_median,mean_correction_rel_p90,mean_frac_err2_near_boundary_interior,mean_l2,mean_l2_core_interior,mean_l2_interior,mean_l2_near_boundary_interior,mean_lambda_ratio_median,mean_linf,mean_linf_core_interior,mean_linf_interior,mean_linf_near_boundary_interior,mean_max_local_cond,mean_min_local_sigma_min,mean_n_added_edges,mean_n_core_interior,mean_n_flagged_enrichment_nodes,mean_n_near_boundary_interior,mean_n_original_edges,mean_negative_lambda_fraction,mean_original_edge_correction_rel_max,mean_original_edge_correction_rel_median,mean_original_edge_correction_rel_p90,mean_original_edge_fraction,mean_original_edge_negative_lambda_fraction,mean_patch_const_max,mean_patch_quad_max,mean_patch_x2h_max,mean_patch_x_max,mean_patch_xy_max,mean_patch_y2h_max,mean_patch_y_max,mean_rms_core_interior,mean_rms_interior,mean_rms_near_boundary_interior,median_added_edge_correction_rel_max,median_added_edge_correction_rel_median,median_added_edge_correction_rel_p90,median_added_edge_fraction,median_added_edge_negative_lambda_fraction,median_boundary_edge_correction_rel_max,median_boundary_edge_correction_rel_median,median_boundary_edge_correction_rel_p90,median_boundary_edge_negative_lambda_fraction,median_constraint_resid_inf,median_constraint_resid_l2,median_core_edge_correction_rel_max,median_core_edge_correction_rel_median,median_core_edge_correction_rel_p90,median_core_edge_negative_lambda_fraction,median_correction_abs_max,median_correction_abs_median,median_correction_rel_l2,median_correction_rel_max,median_correction_rel_median,median_correction_rel_p90,median_frac_err2_near_boundary_interior,median_l2,median_l2_core_interior,median_l2_interior,median_l2_near_boundary_interior,median_lambda_ratio_median,median_linf,median_linf_core_interior,median_linf_interior,median_linf_near_boundary_interior,median_max_local_cond,median_min_local_sigma_min,median_n_added_edges,median_n_core_interior,median_n_flagged_enrichment_nodes,median_n_near_boundary_interior,median_n_original_edges,median_negative_lambda_fraction,median_original_edge_correction_rel_max,median_original_edge_correction_rel_median,median_original_edge_correction_rel_p90,median_original_edge_fraction,median_original_edge_negative_lambda_fraction,median_patch_const_max,median_patch_quad_max,median_patch_x2h_max,median_patch_x_max,median_patch_xy_max,median_patch_y2h_max,median_patch_y_max,median_rms,median_rms_core_interior,median_rms_interior,median_rms_near_boundary_interior,n_trials,n_unstable,operator,outlier_fraction,std_l2,std_linf,trimmed_l2,trimmed_linf
ellipse,0.0,1.5267688161606576,1.4475448694240274,1.8806398854786033,1.3623283153946937,1.2879573845644736,1.3429123141619204,1.4447362691555035,1.3290961859016084,0.16,nan,nan,nan,0.0,nan,4.940074906875676,0.6789621391958361,2.1173985559719872,0.37440224946618356,3.234203161360527e-12,1.5177975179556574e-11,2.4864237387674493,0.2357663729209436,1.4423145230381516,0.21218721592249187,0.2818043789432449,0.04638983241270646,0.5625107873752077,4.940074906875676,0.5532081805241928,1.9315991009164342,0.4187457088354627,0.12261562094629537,0.15601980041387878,0.14518493929425702,0.13060539254317582,0.7378761472004163,0.3010862731767889,0.28497383101449725,0.3010862731767889,0.2796862669323271,26.783573198362497,0.1633144072731601,0.0,28.8,0.0,43.4,1739.7,0.3320323326809246,4.940074906875676,0.5532081805241928,1.9315991009164342,1.0,0.3320323326809246,1.680211525467712e-13,3.8219662990002237e-10,3.179625229776661e-10,2.7077005360087727e-10,1.860676014306395e-10,1.5930290420129722e-10,1.939573154863261e-10,0.1554002212056421,0.13485257321884112,0.11793640568635202,nan,nan,nan,0.0,nan,4.963416805230159,0.6689180880115648,2.115532618315971,0.3752891241781744,3.2613269723702487e-12,1.5226913701465083e-11,2.4975667871971003,0.23957717366873185,1.4368953325480591,0.2158431765450327,0.274706000523427,0.04639558850902825,0.5618385255197218,4.963416805230159,0.5495027784766668,1.9410821756563026,0.3920140606328242,0.12898320303317817,0.16146302991547815,0.15246009197724042,0.14123148704235125,0.7408854251166205,0.3170025229218122,0.3000378151711644,0.3170025229218122,0.2861912436020378,26.65931955996856,0.1630664224146105,0.0,28.5,0.0,44.0,1683.0,0.33262991698958216,4.963416805230159,0.5495027784766668,1.9410821756563026,1.0,0.33262991698958216,1.7563728249569976e-13,3.9490233305627953e-10,3.276016125042247e-10,2.7714858186200786e-10,1.799962366655361e-10,1.4759105049222399e-10,1.934389315394469e-10,0.10931165361897262,0.16073709497582406,0.14053652215751145,0.12473910900162116,10,0,ccpfm,0.0,0.03358882834868093,0.06749110845252711,0.12397688301696551,0.30558164234677704
ellipse,0.0,1.5267688161606576,1.4475448694240274,1.8806398854786033,1.3623283153946937,1.2879573845644736,1.3429123141619204,1.4447362691555035,1.3290961859016084,0.2,nan,nan,nan,0.0,nan,5.697948658105786,0.7461143516579802,2.335257547902965,0.40338688072767237,3.034164759718738e-12,1.3503952689956505e-11,1.798864684629374,0.13841362538794463,0.9050963440401689,0.08193722542375641,0.23880873210144538,0.047824716931537795,0.5624288500976365,5.697948658105786,0.5666977165619314,2.153771549895459,0.6018484847169197,0.14859364903581807,0.19042203576926414,0.1848903597040153,0.1802340056691914,0.7856956509064104,0.3790774924102343,0.330081558625369,0.3790774924102343,0.37722775576834433,27.37837807215713,0.16966865853271593,0.0,12.6,0.0,33.6,1177.2,0.3470474662583143,5.697948658105786,0.5666977165619314,2.153771549895459,1.0,0.3470474662583143,8.512079929801076e-14,3.114850599672536e-10,2.3266475412953014e-10,1.901285406891162e-10,1.5969559060552418e-10,1.868320165243631e-10,2.0303814220190564e-10,0.190840400007645,0.17044207939590353,0.1614547164314743,nan,nan,nan,0.0,nan,5.362211791867232,0.7437474988077994,2.3201352065057312,0.40319960920803566,2.9672306278705207e-12,1.3304364974107791e-11,1.7751378319667337,0.13285805869991138,0.8707999982519739,0.07872503840245776,0.231242682748105,0.04753837109571381,0.5621861205137231,5.362211791867232,0.5612225169663329,2.1332307309302676,0.6239366554532908,0.15298662214102826,0.18541674704480893,0.19005915391751804,0.19201955912670446,0.7866652727849591,0.37651026834278545,0.3358124938028798,0.37651026834278545,0.37651026834278545,27.306246457930794,0.16876560864131102,0.0,12.5,0.0,34.0,1167.5,0.3466086289194529,5.362211791867232,0.5612225169663329,2.1332307309302676,1.0,0.3466086289194529,8.693046282814976e-14,3.2537572636215373e-10,2.22657114967717e-10,1.8449838878886737e-10,1.5381453229157405e-10,1.8508461430144507e-10,2.0698165056898254e-10,0.1293887430229446,0.18411207059414264,0.17572327273603167,0.16802959212801039,10,0,ccpfm,0.0,0.020816341537598215,0.04838049007110004,0.14926935673035904,0.37666081659124107
ellipse,0.0,3.68888167614132,4.739191885310828,5.4644911120770425,5.027275638528278,3.235724848803373,5.479101383756997,5.789954042897121,5.8703239236951505,0.08,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.13934783588742342,0.05710023617945674,0.06556827962347409,0.06179048863984447,0.047267820814693474,1.0,0.23399076414226502,0.2293910759955664,0.23399076414226502,0.17721290671090947,310.39437486988277,0.008381608674730662,nan,198.7,nan,95.2,nan,0.0,nan,nan,nan,nan,nan,1.2672085603071538e-13,6.474820679613913e-14,5.617728504603292e-14,9.849898674474389e-14,5.252465129501616e-14,2.9354296771089136e-14,8.184564137536655e-14,0.06597768070253504,0.06157183446359875,0.0507933569423958,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.13972464990278255,0.05668895391185087,0.0653519329244751,0.06129743408650236,0.045775299623801544,1.0,0.232474495745838,0.21603274096585573,0.232474495745838,0.17240941515756472,306.40429626048467,0.008416083209316172,nan,198.5,nan,94.5,nan,0.0,nan,nan,nan,nan,nan,1.2467804566540508e-13,6.52811138479592e-14,5.3734794391857577e-14,9.414691248821327e-14,5.3290705182007514e-14,3.019806626980426e-14,8.526512829121202e-14,0.05258969434649863,0.06451363175456223,0.060406759062784504,0.05025258658753581,10,0,wls,0.0,0.003909837546784688,0.03234180633979899,0.056978310815482124,0.2273707374713558
ellipse,0.0,3.68888167614132,4.739191885310828,5.4644911120770425,5.027275638528278,3.235724848803373,5.479101383756997,5.789954042897121,5.8703239236951505,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.27918673931237864,0.09537916110810798,0.10695017141532423,0.10549072580587586,0.1016173056106778,1.0,0.3723542745445532,0.30619595546234046,0.3723542745445532,0.3441739133556081,196.50999634492376,0.013237746426835137,nan,112.5,nan,73.9,nan,0.0,nan,nan,nan,nan,nan,7.396305790052793e-14,3.8591352335970444e-14,3.2240876635114543e-14,6.330491686412643e-14,2.7933211299568938e-14,1.5165646516379638e-14,4.4431125445498763e-14,0.10751911011571295,0.11080697474768009,0.11528956991124129,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.2712820886180173,0.09421761344158606,0.10379550289573092,0.10420387428625899,0.10123224484080345,1.0,0.37272045592135433,0.28020339250998666,0.37272045592135433,0.32359614488710053,196.28646673215903,0.013198692965969101,nan,113.5,nan,73.0,nan,0.0,nan,nan,nan,nan,nan,7.105427357601002e-14,3.9968028886505635e-14,3.097522238704187e-14,6.461498003318411e-14,2.4868995751603507e-14,1.4099832412739488e-14,4.2521541843143495e-14,0.0932402469895598,0.10515398337362686,0.11058558627316603,0.1165263387846325,10,0,wls,0.0,0.00841929419965449,0.060816195434019046,0.09483719500070525,0.36712815748152433
ellipse,0.0,3.68888167614132,4.739191885310828,5.4644911120770425,5.027275638528278,3.235724848803373,5.479101383756997,5.789954042897121,5.8703239236951505,0.12,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.4198156825540674,0.1653002846507714,0.17694428093220702,0.18664266663287118,0.20179233404445202,1.0,0.7634246225780021,0.46324134643843085,0.7634246225780021,0.7634246225780021,141.2297542767356,0.018544100892822834,nan,70.3,nan,61.5,nan,0.0,nan,nan,nan,nan,nan,5.5289106626332796e-14,2.637889906509372e-14,2.3125945602942012e-14,4.301003997397856e-14,2.4202861936828413e-14,1.3922196728799464e-14,3.5982328228101326e-14,0.17813116877649693,0.20859389841353218,0.2377964616921248,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.427253721932303,0.1595969323967525,0.17291822691331568,0.18036567518247254,0.19073868842310285,1.0,0.6383479537009473,0.44710071361394854,0.6383479537009473,0.6383479537009473,139.1130199251631,0.01860562184259338,nan,70.5,nan,61.0,nan,0.0,nan,nan,nan,nan,nan,5.551115123125783e-14,2.5424107263916085e-14,1.970645868709653e-14,3.8746783559417963e-14,2.5757174171303632e-14,1.354472090042691e-14,3.752553823233029e-14,0.16541726075045432,0.17334568088224744,0.20169894682079353,0.22431689483964434,10,0,wls,0.0,0.01704624563444169,0.22247177475035093,0.1614855247098768,0.7254233383484602
ellipse,0.0,3.68888167614132,4.739191885310828,5.4644911120770425,5.027275638528278,3.235724848803373,5.479101383756997,5.789954042897121,5.8703239236951505,0.16,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.8824405014141649,1.4985218551207287,0.6131048365687408,1.7734356810533043,2.476936769778957,1.0,12.698136809731377,1.7693292243695873,12.698136809731377,12.698136809731377,80.07754949166565,0.03255033578659921,nan,28.8,nan,43.4,nan,0.0,nan,nan,nan,nan,nan,3.12416759129519e-14,1.3522516439934406e-14,1.1146639167236572e-14,2.2337687255458148e-14,1.3491638362062019e-14,7.538414337204814e-15,1.9001467066459555e-14,0.624195235699831,2.630535229804065,3.334873920105454,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.8831066610007026,0.8927083988044474,0.5082571898599431,1.0549987879218574,1.3971433121261532,1.0,5.858422899947579,1.3835702423309892,5.858422899947579,5.858422899947579,81.19552138525083,0.03239049443005276,nan,28.5,nan,44.0,nan,0.0,nan,nan,nan,nan,nan,3.1530333899354446e-14,1.1879386363489175e-14,1.0047518372857667e-14,1.9872992140790302e-14,1.1435297153639112e-14,7.438494264988549e-15,1.9595436384634013e-14,1.1518266631538319,0.5187601806702407,1.4910830876904417,1.84196007237788,10,3,wls,0.3,1.733164965994765,17.955377998749025,0.9204888170801756,6.495174305560677
ellipse,0.0,3.68888167614132,4.739191885310828,5.4644911120770425,5.027275638528278,3.235724848803373,5.479101383756997,5.789954042897121,5.8703239236951505,0.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.9469657916097385,11.871720955996885,4.863423005160886,14.765313539980664,18.167370408921013,1.0,94.8897455437765,10.933669559220126,94.8897455437765,94.8897455437765,49.54742612293445,0.05298013633991292,nan,12.6,nan,33.6,nan,0.0,nan,nan,nan,nan,nan,1.7219559111936177e-14,8.570921750106209e-15,7.01660951563099e-15,1.5218382110049332e-14,9.307138393310765e-15,5.118128143521972e-15,8.92619311798626e-15,4.934978487139448,21.59389521912003,25.08833762890021,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.9552461493976163,4.080327629946547,2.008543250138457,5.070191890590014,6.30738924318133,1.0,29.730938873834518,3.899579691744054,29.730938873834518,29.730938873834518,48.97213508989144,0.05317692330502761,nan,12.5,nan,34.0,nan,0.0,nan,nan,nan,nan,nan,1.7430501486614958e-14,9.325873406851315e-15,6.994405055138486e-15,1.509903313490213e-14,8.965050923848139e-15,3.885780586188048e-15,9.048317650695026e-15,5.428079878553692,2.0414014889919394,7.35599640312655,8.54673008595697,10,10,wls,1.0,14.897624160626107,126.30276280763537,5.620790987463096,43.19206311395009
star,0.0,1.139091869568576,1.2794470403074991,1.5521808569465836,1.2951617773064155,0.39461514350694343,1.1843579800729835,1.2059253280215145,1.138870601279928,0.08,nan,nan,nan,0.0,nan,5.578178137207475,0.627548103347227,2.0243376928679164,0.3560226575114095,3.7759739258957924e-11,1.8052453463588616e-10,2.4637076650549425,0.3519428336509975,1.5407585174096732,0.2699926831507136,0.27930478982044493,0.04911315836360449,0.5679469839771324,5.578178137207475,0.5176981448457474,1.8109194285452266,0.3640843609494928,0.023605818243722706,0.027097948258653415,0.026507841479540745,0.025418473308461774,0.735751141569861,0.08056464385496945,0.07432413176993449,0.08056464385496945,0.07816705142654015,29.531371038634934,0.16844911670261692,0.0,111.2,0.0,115.6,4959.0,0.32571503892834797,5.578178137207475,0.5176981448457474,1.8109194285452266,1.0,0.32571503892834797,8.052225553001336e-13,7.182214201151282e-09,6.437024713257245e-09,6.0974507554156785e-09,3.628037953395946e-09,5.9282789566239554e-09,5.576446460153761e-09,0.027361404983152655,0.026648061858440125,0.025808394393383366,nan,nan,nan,0.0,nan,5.547928585310111,0.6289031305406232,2.0338542667782487,0.35457691961189786,3.6157076464815585e-11,1.8112702899917684e-10,2.409402515778292,0.3507850800606699,1.5424010897233098,0.26959582682014116,0.2798958869783519,0.04894866447094984,0.5681869793466074,5.547928585310111,0.5189516357066328,1.8074856476271703,0.3501406583880135,0.023921410303764476,0.028308346884992137,0.02686705539287321,0.025269561487575587,0.7347825797193478,0.07830431611711089,0.07217047886981938,0.07830431611711089,0.07636819465446273,29.379979168508193,0.16775801407892066,0.0,110.0,0.0,116.5,4951.0,0.3256818179053902,5.547928585310111,0.5189516357066328,1.8074856476271703,1.0,0.3256818179053902,8.313350008393172e-13,6.672677743679856e-09,6.119178497243638e-09,5.831303440118063e-09,3.597173808822518e-09,5.86530590762635e-09,5.4970712426438695e-09,0.02181731430568308,0.028640487728244523,0.02692545777002034,0.025871347790885707,10,0,ccpfm,0.0,0.002388793561492836,0.007080623494000212,0.023513073985691177,0.07880019727743999
star,0.0,1.139091869568576,1.2794470403074991,1.5521808569465836,1.2951617773064155,0.39461514350694343,1.1843579800729835,1.2059253280215145,1.138870601279928,0.1,nan,nan,nan,0.0,nan,6.5163448735002065,0.5906287064448226,2.0150409595568295,0.31880941224151965,1.121897314632081e-11,5.09896448758951e-11,2.638391526483833,0.2977213811288371,1.5328917977451764,0.24888443200571034,0.26969345677019657,0.042018688289678856,0.5481320199913287,6.5163448735002065,0.5149928116704346,1.856818409327912,0.583402247341203,0.051721722795103245,0.0551162594439943,0.060068077983032306,0.06446126386319719,0.7682823212986605,0.19153760705569792,0.14933278089086965,0.19153760705569792,0.1897458082534688,34.691420899008484,0.15414663933785672,0.0,54.7,0.0,89.8,3823.9,0.3002803526448858,6.5163448735002065,0.5149928116704346,1.856818409327912,1.0,0.3002803526448858,4.60964599824365e-13,1.6440777406145913e-09,1.5898300564920475e-09,1.1453467507749338e-09,9.171524657791696e-10,1.2733950005561212e-09,9.11178096862919e-10,0.05521544421271539,0.06431157144634687,0.06923374834033805,nan,nan,nan,0.0,nan,6.48329116762618,0.5912693415585872,2.008312584571562,0.317949949221599,1.1085656698162083e-11,5.1355613053010605e-11,2.5847120985312375,0.2925564674269086,1.5358943718624807,0.24922360248447206,0.26719195878524493,0.04148585745250192,0.547188845783402,6.48329116762618,0.5148024474889106,1.856751386437088,0.5874556942037953,0.05333066452423856,0.05427283756021757,0.062083229472228045,0.06762363737592489,0.7709700145573817,0.18368261540779393,0.14609360144445263,0.18368261540779393,0.18368261540779393,34.70911679714662,0.1535804423887538,0.0,55.0,0.0,90.0,3868.0,0.30096206909386924,6.48329116762618,0.5148024474889106,1.856751386437088,1.0,0.30096206909386924,4.192202140984591e-13,1.5304827405415722e-09,1.5654204044146525e-09,1.0270846395599165e-09,1.0072280787198906e-09,1.2843735519574295e-09,9.935883227285558e-10,0.05150073937130076,0.05418323550550581,0.06634953911210095,0.07149740238345494,10,0,ccpfm,0.0,0.005649598661823617,0.013563045300260555,0.0523236770041978,0.18977733152346385
star,0.0,1.139091869568576,1.2794470403074991,1.5521808569465836,1.2951617773064155,0.39461514350694343,1.1843579800729835,1.2059253280215145,1.138870601279928,0.12,nan,nan,nan,0.0,nan,5.15300573524422,0.5370622036649466,1.9150792457403376,0.31417758564192616,1.0784335924274303e-11,4.035465220752305e-11,2.4471926163802245,0.2796823616653979,1.4791219410379757,0.22843144869115614,0.2901133704222726,0.039483875961395444,0.5285198790079787,5.15300573524422,0.4830872088864141,1.8020268686258336,0.7176189922392276,0.060095155610737805,0.06105132717055443,0.07220365428827395,0.07842536152015298,0.7620717399986214,0.19778739336664647,0.15829160239837545,0.19778739336664647,0.19656513586667496,32.97491165032899,0.1584849639579208,0.0,28.8,0.0,72.3,2689.5,0.29694502446596693,5.15300573524422,0.4830872088864141,1.8020268686258336,1.0,0.29694502446596693,3.836930773104541e-13,1.598350363174461e-09,1.6145198067363253e-09,1.0647052572920757e-09,8.755224057896416e-10,1.3034514467769043e-09,9.323864236243652e-10,0.06113126170776484,0.07808933702247699,0.08380314721097934,nan,nan,nan,0.0,nan,5.127582144400526,0.5357671689165653,1.9107818968306063,0.31496893596028736,1.046193340292767e-11,4.10728708948324e-11,2.46724926004811,0.28122765857721843,1.477902363379109,0.23090655533737847,0.2921108249345973,0.03972157156141316,0.5296781980849176,5.127582144400526,0.48326820386735525,1.8007136594944524,0.7195101144626002,0.059277155558704886,0.06226269054163863,0.07114292967204269,0.07485803238416003,0.7625475346839256,0.1933980989809386,0.15667555998375365,0.1933980989809386,0.1921295215773364,33.157602357584025,0.15461139098496313,0.0,28.5,0.0,73.5,2620.0,0.29752518810197254,5.127582144400526,0.48326820386735525,1.8007136594944524,1.0,0.29752518810197254,3.526068326209497e-13,1.6348558062873053e-09,1.6531444546608043e-09,1.085697531877372e-09,8.654927885487496e-10,1.2710781871483334e-09,9.145655344156012e-10,0.056960634908775655,0.06174956446919479,0.07643489479027438,0.0801719978395033,10,0,ccpfm,0.0,0.0049823697238141835,0.012464157749484785,0.059597208548113234,0.19684153735486318
star,0.0,1.139091869568576,1.2794470403074991,1.5521808569465836,1.2951617773064155,0.39461514350694343,1.1843579800729835,1.2059253280215145,1.138870601279928,0.16,nan,nan,nan,0.0,nan,5.118098083742548,0.5113125881281025,2.081447281500064,0.29956271061458983,4.678615437778144e-12,2.07235428867454e-11,2.9429784576996485,0.2682151786535506,1.40739443271827,0.20350903741041418,0.28346130544279424,0.03834163949481292,0.5317802930354519,5.118098083742548,0.4796139007945303,2.0079337766452188,0.8764823287778742,0.07131602379843036,0.06905435028312498,0.09167739798587063,0.09580336588231883,0.8127757781724355,0.2287304726296771,0.11501365737489833,0.2287304726296771,0.2287304726296771,28.734795130439664,0.1782375381972345,0.0,7.6,0.0,50.0,1618.6,0.2880922726769676,5.118098083742548,0.4796139007945303,2.0079337766452188,1.0,0.2880922726769676,1.555311435197382e-13,5.539862124592787e-10,5.47578893339562e-10,3.383420876801324e-10,3.0325194638400333e-10,4.789623475609517e-10,2.9496756981384207e-10,0.06873618212220743,0.09949766248998451,0.10277457981382121,nan,nan,nan,0.0,nan,5.1343902701192725,0.5104605011702257,2.0915970206181824,0.29975433668440765,4.670085498870158e-12,2.0171414866222066e-11,2.9263417583310023,0.26737317390573345,1.42088325582277,0.2,0.27431483058405626,0.03819770373875886,0.5316281547665193,5.1343902701192725,0.48235459851856965,2.014067425484931,0.9089601862889058,0.06990916638218579,0.05903354220991419,0.09032826547251793,0.09546308985316686,0.8135134296990472,0.227555594074027,0.09834222067751386,0.227555594074027,0.227555594074027,28.64820306269146,0.17841772864730457,0.0,8.0,0.0,50.0,1613.0,0.2876198330069065,5.1343902701192725,0.48235459851856965,2.014067425484931,1.0,0.2876198330069065,1.4482859356235167e-13,5.349832798984266e-10,5.222501320290007e-10,3.306546009218536e-10,2.844723510572744e-10,4.5413101057434346e-10,2.770490087344868e-10,0.0687133606712548,0.058573777289095574,0.09845124623517404,0.10258149444879366,10,0,ccpfm,0.0,0.006849692473492133,0.01037734593181463,0.0699289255235164,0.22810012498051815
star,0.0,1.139091869568576,1.2794470403074991,1.5521808569465836,1.2951617773064155,0.39461514350694343,1.1843579800729835,1.2059253280215145,1.138870601279928,0.2,nan,nan,nan,0.0,nan,5.337580910840651,0.4793062058325283,2.1592352564375945,0.3093679058927282,3.157540244894119e-12,1.1491164731568186e-11,2.118233266652491,0.11062635572311937,0.829807906006541,0.08093154582549712,0.23387638339547037,0.03340924263705418,0.5229218380648969,5.337580910840651,0.4150897317951053,2.101023226000776,0.9316101886880652,0.09215595971079116,0.09146968169758521,0.1286110762551813,0.13124541784486604,0.847974596395478,0.2706197880104716,0.11946816284068351,0.2706197880104716,0.2706197880104716,30.36331616816431,0.16502499880412874,0.0,2.3,0.0,33.7,1048.6,0.2921073971118064,5.337580910840651,0.4150897317951053,2.101023226000776,1.0,0.2921073971118064,8.51096970677645e-14,2.0160926261780788e-10,1.6489115628459672e-10,1.7044635980401068e-10,8.360875325408301e-11,1.0699352515075589e-10,1.145467276586487e-10,0.09142987716519194,0.13077370365174013,0.13238216721370968,nan,nan,nan,0.0,nan,5.131487046357879,0.4741791449519225,2.1633884769602725,0.3086854460093897,3.154639743874199e-12,1.1638025726247441e-11,2.1808107528059772,0.11818242730379916,0.9056941959462541,0.08783783783783784,0.23126707794615894,0.033520854250325305,0.5225743643293994,5.131487046357879,0.4121333626285629,2.0992081041977793,0.9188327880332243,0.09295252516167714,0.10301096397560972,0.12935127494014967,0.12977371699788753,0.8493286122512751,0.2805924992493686,0.14441611940128357,0.2805924992493686,0.2805924992493686,30.044927940454563,0.16500705084765727,0.0,2.5,0.0,34.0,1042.0,0.2920619059845073,5.131487046357879,0.4121333626285629,2.0992081041977793,1.0,0.2920619059845073,8.260059303211165e-14,1.994313603148612e-10,1.614224309776091e-10,1.6604247143892081e-10,8.543279625405908e-11,1.0173217823705727e-10,1.2457379572339278e-10,0.08554567271434824,0.10753366912184369,0.1306731735298064,0.13060362129746964,10,0,ccpfm,0.0,0.009016173991963803,0.029635183099394887,0.09226876297788938,0.27238663990718454
star,0.0,2.89201329706245,2.295867628508462,2.1543309564946456,2.2846759256496387,1.9313972019905126,1.7014755152048084,1.7014755152048084,1.6346530362279743,0.08,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.8079924786227082,0.18032465078048304,0.055297056941760736,0.2025560803348363,0.31016659699734295,1.0,2.8525207571311286,0.20568835240823283,2.8525207571311286,2.8525207571311286,338.2340196391275,0.0076896590506087365,nan,111.2,nan,115.6,nan,0.0,nan,nan,nan,nan,nan,1.2833067941642185e-13,5.597744490160039e-14,3.914646384828302e-14,8.379963389870681e-14,4.5929926528742725e-14,4.511946372076636e-14,9.632294961647858e-14,0.05607673498224132,0.31295337360491304,0.43058722354302387,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.8579644608197693,0.11076080787807466,0.049414529262903406,0.12436234182472816,0.18312357460060386,1.0,1.43692337348019,0.1521407890606314,1.43692337348019,1.43692337348019,333.9880021510503,0.007641894903208479,nan,110.0,nan,116.5,nan,0.0,nan,nan,nan,nan,nan,1.212363542890671e-13,5.5067062021407764e-14,3.780309398848658e-14,8.759659664292485e-14,4.518607710224387e-14,4.285460875053104e-14,9.103828801926284e-14,0.15172072872673836,0.05002445580819685,0.18761054433475183,0.2541505079316295,10,1,wls,0.1,0.2483424392428211,4.6269652647543165,0.10516985299513888,1.4002276217917402
