added_edge_correction_rel_max,added_edge_correction_rel_median,added_edge_correction_rel_p90,added_edge_fraction,added_edge_negative_lambda_fraction,assembly_seconds,boundary_edge_correction_rel_max,boundary_edge_correction_rel_median,boundary_edge_correction_rel_p90,boundary_edge_negative_lambda_fraction,boundary_split_factor,constraint_resid_inf,constraint_resid_l2,core_edge_correction_rel_max,core_edge_correction_rel_median,core_edge_correction_rel_p90,core_edge_negative_lambda_fraction,correction_abs_max,correction_abs_median,correction_rel_l2,correction_rel_max,correction_rel_median,correction_rel_p90,domain,family_seed,frac_err2_near_boundary_interior,frac_max_error_on_boundary,h_target,l2,l2_core_interior,l2_interior,l2_near_boundary_interior,lambda_ratio_median,linf,linf_core_interior,linf_interior,linf_near_boundary_interior,max_error_dist_boundary,max_error_idx,max_error_is_boundary,max_error_local_cond,max_error_local_sigma_min,max_error_region,max_error_x,max_error_y,max_local_cond,max_local_size,median_dist_boundary,median_local_cond,median_radius,min_local_sigma_min,n_added_edges,n_boundary,n_core_interior,n_edges,n_flagged_enrichment_nodes,n_interior,n_interior_eval,n_near_boundary_interior,n_original_edges,n_points,negative_lambda_fraction,operator,original_edge_correction_rel_max,original_edge_correction_rel_median,original_edge_correction_rel_p90,original_edge_fraction,original_edge_negative_lambda_fraction,patch_const_max,patch_quad_max,patch_x2h_max,patch_x_max,patch_xy_max,patch_y2h_max,patch_y_max,rms,rms_core_interior,rms_interior,rms_near_boundary_interior,solve_seconds,status,total_seconds,trial,unstable,unstable_reasons
,,,,,0.3998229840071872,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,circle,1006,0.15176491022998595,0.0,0.08,0.05323052562457619,0.05900518381909513,0.05700058693116096,0.04864014102759239,1.0,0.16602281857167633,0.16602281857167633,0.16602281857167633,0.15391346966484076,0.18172957614060178,174,False,171.0473411342813,0.013314370352477352,interior_core,0.6147307185585138,-0.5421406693088979,336.6864713738907,23,0.3004136411733696,154.10361008523526,0.03931862490774589,0.007925432749095615,,99,250,0,,349,349,99,,448,0.0,wls,,,,,,1.163513729807164e-13,5.084821452783217e-14,5.3290705182007514e-14,1.0036416142611415e-13,4.618527782440651e-14,3.241851231905457e-14,7.105427357601002e-14,0.05045199917147226,0.05974135050208683,0.057161639077780844,0.05005894008743997,0.0028796749975299463,ok,0.40270265900471713,6,False,
,,,,,0.063363623994519,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,circle,1007,0.5799274598575936,0.0,0.2,1.2763769892800934,1.3812248631664779,1.5375179579116702,1.690911843951837,1.0,4.942939986420219,3.008899822462507,4.942939986420219,4.942939986420219,0.10999999999999999,45,False,35.57627744792923,0.08081925870100962,near_boundary_interior,1.8893813258482854e-13,0.8899999999999999,45.93610223016034,23,0.32009070061476075,27.703570847418472,0.08159745955695005,0.05992512094831887,,40,20,0,,53,53,33,,93,0.0,wls,,,,,,1.4654943925052066e-14,8.659739592076221e-15,5.662137425588298e-15,1.176836406102666e-14,7.424616477180734e-15,4.218847493575595e-15,9.880984919163893e-15,1.2791199544886274,1.3434943081849937,1.6943955943121913,1.8753764201450687,0.0003062160103581846,ok,0.06366984000487719,7,False,
nan,nan,nan,0.0,nan,0.22854094300419092,5.109384748650379,0.7490784624820209,2.102966749985653,0.3866432337434095,2.0,1.596507648304879e-12,9.002137142428758e-12,2.518488823718978,0.18318860510831336,1.400024292854855,0.1986062717770035,0.2827793029458911,0.047014710935458504,0.5619350539872513,5.109384748650379,0.6181124097525634,2.000544894078327,circle,1007,0.41958950484974267,0.0,0.2,0.17715038482570458,0.22533725699796403,0.21339455365307705,0.19962253752803324,0.702819553440844,0.42453395388180304,0.4133079872238907,0.42453395388180304,0.42453395388180304,0.3558433201164568,68,False,9.948371944734848,0.26763711916131805,near_boundary_interior,-0.5031567760764954,-0.40592267963412,26.88832196136386,51,0.32009070061476075,10.742541205587964,0.08159745955695005,0.1798690602149263,0,40,20,1425,0,53,53,33,1425,93,0.3487719298245614,ccpfm,5.109384748650379,0.6181124097525634,2.000544894078327,1.0,0.3487719298245614,7.549516567451064e-14,1.2445333652522095e-10,1.2695633433423836e-10,5.400724312210059e-11,8.903748051347637e-11,1.0502765324105212e-10,4.9321746339869854e-11,0.144469612279002,0.22511691827198577,0.19137272755266668,0.1676480862577902,0.0003457870043348521,ok,0.22888673000852577,7,False,
,,,,,0.09348560500075109,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,circle,1007,0.7149917654623483,0.0,0.16,0.4820412312763678,0.3831822923693723,0.5558884427857511,0.7430382042325518,1.0,2.403138829352661,0.9618912227609343,2.403138829352661,2.403138829352661,0.08800000000000008,62,False,60.34196448615319,0.045678159205797784,near_boundary_interior,-0.9048086075987769,0.1143039090108568,76.72596389730323,23,0.3073517184369179,43.04141479334649,0.06530214031049061,0.03403825235078348,,50,42,0,,88,88,46,,138,0.0,wls,,,,,,2.886579864025407e-14,1.3766765505351941e-14,1.199040866595169e-14,1.9040324872321435e-14,1.6656814816329302e-14,9.992007221626409e-15,1.9317880628477724e-14,0.5441631593981969,0.38377427307333845,0.6814395614364307,0.8682540700353372,0.0004918470076518133,ok,0.0939774520084029,7,False,
nan,nan,nan,0.0,nan,1.733722389995819,5.566659476128916,0.8228968099109479,1.9842707194052982,0.41756965944272445,2.0,1.7590685158497266e-10,1.4412646267486677e-09,2.9630785084614595,0.44009975385283273,1.6475788799767501,0.3215793394586541,0.32387263561263874,0.06960533352867468,0.5988915075736922,5.566659476128916,0.6225955157119475,1.761273617518591,circle,1005,0.0991459752370834,0.0,0.08,0.033764729423595166,0.038523888738940686,0.03610789791130359,0.02489358437098766,0.6958712220653729,0.10477979161715678,0.10477979161715678,0.10477979161715678,0.06987003822842075,0.34883646321973366,203,False,9.954912648687282,0.2922890255332,interior_core,0.5271919665257283,-0.3822913149783874,26.992810892783893,45,0.30938286882034766,9.349905968176031,0.03967638589735203,0.16314767458456994,0,99,255,6611,0,357,357,102,6611,456,0.359098472243231,ccpfm,5.566659476128916,0.6225955157119475,1.761273617518591,1.0,0.359098472243231,8.277822871605167e-13,9.315381355179397e-09,6.8196532865272275e-09,7.737573248789431e-09,8.705524301433343e-09,8.054310995930791e-09,6.45282227651478e-09,0.031203097271943016,0.038799077767739124,0.03526517296227904,0.02427534541753066,0.004133067006478086,ok,1.737855457002297,5,False,
nan,nan,nan,0.0,nan,1.100981032999698,5.153513472945365,0.8035891796918879,1.8753151642145858,0.3800970873786408,2.0,3.245186758205065e-11,2.7453994235309434e-10,2.9471171887538574,0.38198651072590617,1.6414039542483654,0.3034243606415258,0.301679988585904,0.05963256029518245,0.5802906045092583,5.153513472945365,0.5853508665718802,1.7276556176654456,circle,1006,0.11503146081150971,0.0,0.1,0.05280884928809866,0.0626911739257954,0.05748458811729944,0.03853941114230582,0.67787549472061,0.17196170625466956,0.17196170625466956,0.17196170625466956,0.11071565759953306,0.4632773427479375,164,False,9.053566105051212,0.30358843724298545,interior_core,-0.5034411533908834,-0.18608432995950586,26.156608987978633,45,0.29258298705464764,9.515758731273465,0.048589170373213475,0.16360245839039614,0,79,146,4367,0,224,224,78,4367,303,0.33959239752690634,ccpfm,5.153513472945365,0.5853508665718802,1.7276556176654456,1.0,0.33959239752690634,3.552713678800501e-13,3.9684522334937355e-09,3.0707631992754614e-09,2.452523517604277e-09,3.4724045860912156e-09,2.732875259425782e-09,2.5686546223369078e-09,0.04813170533618007,0.06325131360772503,0.055979440611613245,0.03886893071978555,0.002003296001930721,ok,1.1029843290016288,6,False,
,,,,,0.1764612870028941,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,circle,1007,0.39012028356189854,0.0,0.12,0.16237580440079447,0.16890080040413422,0.18064391482322878,0.20518986442613632,1.0,0.6518001947290829,0.4852327801418496,0.6518001947290829,0.6518001947290829,0.06599999999999996,91,False,108.94904190197701,0.024257478056239887,near_boundary_interior,0.044441512176819194,-0.9329420209433164,153.0175017013657,23,0.3072031061551041,72.53671272126921,0.05760848339185768,0.017590358308537248,,66,94,0,,157,157,63,,223,0.0,wls,,,,,,4.218847493575595e-14,2.042810365310288e-14,1.865174681370263e-14,3.6415315207705135e-14,2.2426505097428162e-14,1.0880185641326534e-14,3.064215547965432e-14,0.16636017243459755,0.1694631966305541,0.1982676993466349,0.23476471854764236,0.0010014900035457686,ok,0.17746277700643986,7,False,
nan,nan,nan,0.0,nan,0.46209092100616544,3.778037359724329,0.6927731748572359,1.8573405161164531,0.36027190332326287,2.0,1.8623089181879493e-12,1.3555235364105763e-11,2.5810980884756916,0.2775114043264133,1.5979890567065038,0.24539877300613497,0.3098477114315435,0.04755789172358657,0.5603300774396394,3.778037359724329,0.551813457234344,1.7656608625416583,circle,1007,0.4312766913124927,0.0,0.16,0.10319873784929848,0.11588238898535294,0.11900846226079649,0.12354603620733633,0.6911897417377637,0.2575529597613848,0.22478104491828188,0.2575529597613848,0.2575529597613848,0.3034016481182733,81,False,10.228184753000408,0.2809321460641715,near_boundary_interior,0.5032402246712453,0.4818176106085892,25.909329320625773,45,0.3073517184369179,9.500063368450494,0.06530214031049061,0.17000000006969593,0,50,42,1976,0,88,88,46,1976,138,0.3223684210526316,ccpfm,3.778037359724329,0.551813457234344,1.7656608625416583,1.0,0.3223684210526316,2.1183055309847987e-13,1.2607515031959338e-10,9.476908147121321e-11,1.0154321827826607e-10,6.338329860966496e-11,1.0023426533223301e-10,1.0874046108000357e-10,0.09139074649895336,0.11797817665511816,0.11444595088441618,0.11112286113649344,0.0006165630038594827,ok,0.4627074840100249,7,False,
,,,,,0.2625783769908594,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,circle,1007,0.2698955496158159,0.0,0.1,0.08695875226001462,0.09316168814366417,0.09458139739276601,0.09877320883808463,1.0,0.4012347522333822,0.27156320287611235,0.4012347522333822,0.4012347522333822,0.05499999999999996,82,False,155.39085011013944,0.017382109188231524,near_boundary_interior,0.8394270042683221,0.4340359017732494,201.61070674413804,23,0.3047812028617602,105.45552491423568,0.048375474452386685,0.01290291222664655,,79,151,0,,229,229,78,,308,0.0,wls,,,,,,7.815970093361102e-14,3.197442310920451e-14,1.6209256159527285e-14,4.707345624410664e-14,2.8033131371785203e-14,3.907985046680551e-14,9.947598300641403e-14,0.08617732959014447,0.09423235237055287,0.09994260138002321,0.1101590764933876,0.0025046360096894205,ok,0.2650830130005488,7,False,
,,,,,0.4418720410030801,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,circle,1007,0.10495680736971295,0.0,0.08,0.05881204048970705,0.06618297142742786,0.06289514267366864,0.04654135100201723,1.0,0.2399713941767847,0.2399713941767847,0.2399713941767847,0.18100305648413384,0.5464924226602083,323,False,156.09914188883943,0.01579562552384199,interior_core,-0.4218965541688114,0.16725949376950466,331.0330447656684,23,0.30183050888593904,152.66554820053295,0.039464706153526,0.00793449628758669,,99,250,0,,344,344,94,,443,0.0,wls,,,,,,1.0302869668521453e-13,6.394884621840902e-14,3.6415315207705135e-14,9.059419880941277e-14,5.062616992290714e-14,3.2862601528904634e-14,7.72715225139109e-14,0.05547229735159718,0.06691969458898754,0.0629504434946732,0.05090954500999442,0.0027778090006904677,ok,0.44464985000377055,7,False,
nan,nan,nan,0.0,nan,0.7283561389922397,4.873916983254327,0.6492782443620345,1.9506440743443716,0.3492877492877493,2.0,1.0140562001215159e-11,8.771548103246347e-11,2.7787152664612496,0.32532854961464475,1.636801539164875,0.27674258109040717,0.32311770261837297,0.04883702395506838,0.5777541088478677,4.873916983254327,0.5167976395486715,1.7643765652436971,circle,1007,0.1856599902859426,0.0,0.12,0.08293536331827876,0.09968525753481663,0.0922660168637008,0.07229932398956798,0.7051935310720072,0.19269376150226414,0.19269376150226414,0.19269376150226414,0.14094315676529,0.41792636264195493,190,False,8.86797776252719,0.310254593306038,interior_core,-0.5220566854814216,-0.2578873140092588,26.21254449540476,45,0.3072031061551041,9.454914049498562,0.05760848339185768,0.16590988683792224,0,66,94,3204,0,157,157,63,3204,223,0.31647940074906367,ccpfm,4.873916983254327,0.5167976395486715,1.7643765652436971,1.0,0.31647940074906367,2.8066438062523957e-13,1.6230812249773408e-09,1.3200800452750627e-09,1.0397442906651122e-09,1.4750219656800567e-09,1.022971929387495e-09,9.508234199984145e-10,0.07401631156988447,0.09998562762609363,0.08821248255710976,0.06689918826444151,0.0012689779978245497,ok,0.7296251169900643,7,False,
,,,,,0.09043934498913586,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,circle,1008,0.7553963492547768,0.0,0.2,1.1039469517154297,0.99744333380654,1.3334675480201226,1.544833465751092,1.0,4.304428976739351,2.553138151174296,4.304428976739351,4.304428976739351,0.10999999999999997,53,False,41.19585827277065,0.06930887781546913,near_boundary_interior,-0.5231288745404166,-0.7200251249936193,46.88575670383217,23,0.3167570101128293,27.896203847996084,0.08159745955695659,0.05528546578807676,,40,18,0,,54,54,36,,94,0.0,wls,,,,,,2.0095036745715333e-14,1.1102230246251565e-14,7.771561172376096e-15,1.2101430968414206e-14,1.404432126150823e-14,1.021405182655144e-14,1.73749903353837e-14,1.1230148087730036,0.988194474589515,1.4816735564644572,1.6747449453825574,0.0004441800119820982,ok,0.09088352500111796,8,False,
nan,nan,nan,0.0,nan,1.5620602230046643,4.621641485729953,0.8093301062413318,1.9364650837378332,0.4217898832684825,2.0,1.06177611841618e-10,1.034145191497434e-09,3.0615226925363976,0.44367748952578695,1.6761948592879141,0.31513141107425363,0.31778943493361844,0.06764662505871467,0.5939469704861576,4.621641485729953,0.6000041315167346,1.761239525744883,circle,1006,0.0971008953924072,0.0,0.08,0.02851186372047477,0.03260742571448148,0.030531221465489252,0.020839419158507694,0.7036799131743001,0.07334310831965707,0.07334310831965707,0.07334310831965707,0.05564947611419091,0.5865018216745355,353,False,8.931936298819465,0.3025970785744226,interior_core,-0.37390750479508933,0.17731796406885533,26.734518971060123,45,0.3004136411733696,9.402790136936995,0.03931862490774589,0.15911104506845142,0,99,250,6489,0,349,349,99,6489,448,0.3573740175681923,ccpfm,4.621641485729953,0.6000041315167346,1.761239525744883,1.0,0.3573740175681923,6.146194664324867e-13,8.762325975908425e-09,5.120603718822281e-09,5.0478945468057645e-09,8.4652693743692e-09,6.156530396594917e-09,5.608368880416492e-09,0.026149472375629666,0.03247095240058719,0.029627105497443552,0.02078009688400896,0.0038716239942004904,ok,1.5659318469988648,6,False,
,,,,,0.0887227570055984,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,circle,1008,0.533781517560044,0.0,0.16,0.4055145340805816,0.4136142923229297,0.4662226025836982,0.5335021963230758,1.0,1.963442559007078,1.0887540998384262,1.963442559007078,1.963442559007078,0.08800000000000002,52,False,66.25128615838051,0.041977533287331344,near_boundary_interior,0.7991916922000271,0.43935935078072164,77.01641578146982,23,0.30871363696289683,43.04913032912782,0.06530214031049061,0.033768442098641833,,50,42,0,,89,89,47,,139,0.0,wls,,,,,,2.886579864025407e-14,1.4210854715202004e-14,9.769962616701378e-15,2.1316282072803006e-14,1.0658141036401503e-14,1.0658141036401503e-14,1.9984014443252818e-14,0.44477144402789554,0.4219972835242606,0.5558393551950995,0.6526179015527067,0.0005235830030869693,ok,0.08924634000868537,8,False,
nan,nan,nan,0.0,nan,0.2437269229994854,3.9505966067878937,0.8055352591810981,1.9929140159202743,0.4103019538188277,2.0,1.6151489867777258e-12,8.763053610886326e-12,2.354204001935114,0.2166044320562062,1.6257225265066955,0.21656050955414013,0.2555979488956466,0.050263461496036846,0.5652815159741482,3.9505966067878937,0.6141157696896262,1.9145089687631478,circle,1008,0.7165647121498662,0.0,0.2,0.14773591651756768,0.14368836748756475,0.17845155516491568,0.20135379665889563,0.7016658893374903,0.43417381418768924,0.33314972262509124,0.43417381418768924,0.43417381418768924,0.34058208492489384,62,False,10.13829755559202,0.2701536833671161,near_boundary_interior,-0.48204088021902064,-0.4514869525474719,26.449550289987137,52,0.3167570101128293,10.7052526277375,0.08159745955695659,0.17529211105197304,0,40,18,1440,0,54,54,36,1440,94,0.3680555555555556,ccpfm,3.9505966067878937,0.6141157696896262,1.9145089687631478,1.0,0.3680555555555556,8.704148513061227e-14,7.436229410018314e-11,6.40546504726558e-11,2.6631918892405793e-11,6.640765715104635e-11,7.948308677896421e-11,3.3605340732378863e-11,0.12331059459876155,0.14695913679908654,0.1626924648024161,0.17001400886651008,0.00042944299639202654,ok,0.24415636599587742,8,False,
,,,,,0.14141485099389683,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,circle,1008,0.41388854631276245,0.0,0.12,0.1718700636587573,0.17596607654196914,0.19118959295317245,0.22159935660151722,1.0,0.782727685699485,0.5530959129956943,0.782727685699485,0.782727685699485,0.06600000000000004,74,False,107.48679949100901,0.02526822934581891,near_boundary_interior,0.04444151217711187,0.9329420209433024,139.48899996676903,23,0.3115276782578461,70.03450237113168,0.05786310998306451,0.018682422051952467,,66,88,0,,152,152,64,,218,0.0,wls,,,,,,5.950795411990839e-14,2.19824158875781e-14,1.687538997430238e-14,3.6637359812630166e-14,1.7541523789077473e-14,1.865174681370263e-14,2.6645352591003757e-14,0.1763353465365504,0.17730230636083333,0.21117661708178187,0.25037934274576895,0.0011065660073654726,ok,0.1425214170012623,8,False,
nan,nan,nan,0.0,nan,1.227341614998295,4.839952075995726,0.7967521823055943,1.878441470556468,0.38734419942473636,2.0,3.7743714403903894e-11,2.911829636161933e-10,2.6620506169472398,0.39386456077416704,1.6662512594997005,0.2986081822016027,0.3045209474530764,0.060699046453620134,0.582224107921913,4.839952075995726,0.6006765662741501,1.7265349073209344,circle,1007,0.11628208828825808,0.0,0.1,0.055088254880230336,0.06493029794350762,0.05991719051949713,0.04107177078746565,0.6942133257916464,0.14767165564573292,0.14767165564573292,0.14767165564573292,0.11099550383574489,0.49979195306960056,265,False,8.522113609534838,0.3117269789728651,interior_core,0.31860973608223814,0.3856300466507786,26.852178131901763,45,0.3047812028617602,9.401856604592332,0.048375474452386685,0.15730592752404635,0,79,151,4457,0,229,229,78,4457,308,0.340139107022661,ccpfm,4.839952075995726,0.6006765662741501,1.7265349073209344,1.0,0.340139107022661,3.89910326248355e-13,3.9867860124331855e-09,3.2577647246512242e-09,2.6971314071033703e-09,3.824380589989573e-09,2.9188411687641747e-09,2.498429463315688e-09,0.05049423752007619,0.06603201246779629,0.058559779891744566,0.04033569452975226,0.001963247006642632,ok,1.2293048620049376,7,False,
nan,nan,nan,0.0,nan,0.46293057000730187,3.3112581227627675,0.6781227508139236,1.8152268408364978,0.3553846153846154,2.0,1.8648277366750676e-12,1.3685455455205395e-11,2.6103641322739137,0.3052460120523657,1.59516326272821,0.24696969696969698,0.30627143814545615,0.04889901377599211,0.5563530843026628,3.3112581227627675,0.5335437815428097,1.7333399694858458,circle,1008,0.4293747635818402,0.0,0.16,0.11053125825627308,0.12472541883520771,0.12707848069596026,0.1304221612787579,0.6738842040328625,0.27902760292404993,0.26623675561665716,0.27902760292404993,0.27902760292404993,0.31059052088482986,88,False,9.434723546721019,0.2836286906025688,near_boundary_interior,0.5453735461150422,-0.4235944978233538,25.48602804741324,45,0.30871363696289683,9.458922473272215,0.06530214031049061,0.16217149813652926,0,50,42,1960,0,89,89,47,1960,139,0.31887755102040816,ccpfm,3.3112581227627675,0.5335437815428097,1.7333399694858458,1.0,0.31887755102040816,1.3491985306757215e-13,1.6013368409062423e-10,1.4209566856493439e-10,1.422791329197537e-10,8.553972807856525e-11,7.396794288183628e-11,7.213322994470417e-11,0.09568857102806885,0.12481536054591856,0.11958383195222941,0.11470715232527899,0.0005209189985180274,ok,0.4634514890058199,8,False,
,,,,,0.2681318820104934,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,circle,1008,0.19080539545889375,0.0,0.1,0.09468028511701473,0.10894393702819462,0.10314456421588176,0.08596886690137011,1.0,0.2878052472432524,0.2878052472432524,0.2878052472432524,0.25193310122217555,0.5880719144654494,188,False,89.64348682433602,0.02676311897548324,interior_core,-0.3455855380689646,-0.2244475067658201,197.25404940552852,23,0.2861320224997306,101.19556976506514,0.048524511071369125,0.01318416043724492,,79,141,0,,223,223,82,,302,0.0,wls,,,,,,8.881784197001252e-14,3.6415315207705135e-14,3.1530333899354446e-14,5.3290705182007514e-14,2.842170943040401e-14,3.4638958368304884e-14,7.105427357601002e-14,0.08990561511365061,0.11045365313230926,0.10462557473034555,0.09376089138807413,0.001658362991292961,ok,0.2697902450017864,8,False,
nan,nan,nan,0.0,nan,0.7954754160018638,5.549765519828446,0.609922212348073,1.9049611742175423,0.34142212189616256,2.0,1.1219497553227598e-11,7.778227591666185e-11,2.985680544451079,0.32560556298061333,1.644889452269807,0.2750179985601152,0.2930271065304753,0.04608269822208965,0.5740722139196939,5.549765519828446,0.47532012756853403,1.7501055311000888,circle,1008,0.21219066714931112,0.0,0.12,0.09689073245280837,0.11500888910143287,0.10778200289357544,0.08944826710539536,0.7139543440728945,0.2651908943125246,0.2651908943125246,0.2651908943125246,0.22596899065498632,0.4260238842886209,173,False,9.190997837250478,0.29009163474945926,interior_core,-0.513879039648781,-0.2559790092862766,26.147099307991567,45,0.3115276782578461,9.498930936521344,0.05786310998306451,0.16643960850797335,0,66,88,3161,0,152,152,64,3161,218,0.3122429610882632,ccpfm,5.549765519828446,0.47532012756853403,1.7501055311000888,1.0,0.3122429610882632,4.1033842990145786e-13,1.46130840761316e-09,1.1539729172227453e-09,9.302496550844808e-10,1.2538818872087631e-09,1.016384976182394e-09,8.548814989239872e-10,0.0863509151058668,0.11761970341004725,0.10341258569048896,0.07985201451099981,0.0012487249914556742,ok,0.7967241409933195,8,False,
,,,,,0.3917749549873406,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,circle,1008,0.13549465879248185,0.0,0.08,0.05443043541303204,0.060407949106521336,0.05815425182358291,0.04801062936668222,1.0,0.24968782423702546,0.24968782423702546,0.24968782423702546,0.15503733670049957,0.5904577801909309,256,False,140.41544578013577,0.0167201083330845,interior_core,-0.02940906770129162,-0.408504302511141,317.4335587462705,23,0.2905480524121287,159.26540984115366,0.03937543016532466,0.008038601977039409,,99,260,0,,359,359,99,,458,0.0,wls,,,,,,1.376676550535194e-13,5.906386491005833e-14,4.263256414560601e-14,9.281464485866309e-14,4.440892098500626e-14,5.306866057708248e-14,1.0302869668521453e-13,0.05112332107849044,0.06067730808685613,0.05774369535476171,0.049213485307368604,0.0032074080081656575,ok,0.39498236299550626,8,False,
,,,,,0.08320896000077482,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,circle,1009,0.7237096435993982,0.0,0.2,1.227030092950017,1.1429660784145756,1.468273463138424,1.6934326546263274,1.0,4.337714270452896,2.082204763906117,4.337714270452896,4.337714270452896,0.10999999999999999,45,False,34.97573910841668,0.08374891026090184,near_boundary_interior,1.8893813258482854e-13,0.8899999999999999,48.154400720463556,23,0.32630531624311315,28.626340796660617,0.08159745955696313,0.054881095006206734,,40,19,0,,55,55,36,,95,0.0,wls,,,,,,1.2878587085651816e-14,8.881784197001252e-15,4.6629367034256575e-15,1.5654144647214707e-14,1.5626389071599078e-14,9.103828801926284e-15,1.2656542480726785e-14,1.3021660707346283,1.1786762120866907,1.7113815004173132,1.9342612037254132,0.0002850159944500774,ok,0.0834939759952249,9,False,
nan,nan,nan,0.0,nan,1.5691731800034177,4.240282168071113,0.8286168390250968,1.9267428932381943,0.4215987701767871,2.0,9.149163371358071e-11,9.153485405910984e-10,3.0029123863934206,0.4494984411331814,1.6740493499142837,0.31240188383045525,0.3192190400287312,0.06697368866377766,0.5892031455551134,4.240282168071113,0.6015495194198661,1.747854219431506,circle,1007,0.091260099560515,0.0,0.08,0.032728429548447936,0.03711102780495154,0.0350006432151424,0.02415088600756543,0.6927438115204032,0.08588701525493969,0.08588701525493969,0.08588701525493969,0.0605086757245884,0.39591775006814267,364,False,8.720679015172895,0.30410485467865755,interior_core,0.43284975112084567,-0.4214952294353311,27.165316750784946,45,0.30183050888593904,9.342275284010277,0.039464706153526,0.1577506253376364,0,99,250,6424,0,344,344,94,6424,443,0.3566313823163138,ccpfm,4.240282168071113,0.6015495194198661,1.747854219431506,1.0,0.3566313823163138,6.765699112065704e-13,7.848920624553557e-09,4.284474997007237e-09,4.466539138547887e-09,7.521237854746232e-09,6.423173104508351e-09,5.138101499824188e-09,0.029906853328424174,0.03697379050114353,0.03393855618817704,0.02407053223294841,0.003737945997272618,ok,1.5729111260006903,7,False,
,,,,,0.09556001600867603,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,circle,1009,0.6104101195938659,0.0,0.16,0.5373555332194048,0.4950945522823672,0.6205365784865143,0.7783483315849826,1.0,3.611101532369978,1.423162503912276,3.611101532369978,3.611101532369978,0.08800000000000001,63,False,61.47397810941381,0.0459305677796348,near_boundary_interior,-0.9048086075988283,-0.11430390901045093,78.8551473585363,23,0.31031251209321264,42.90672461670439,0.0653021403104906,0.03288339919981928,,50,42,0,,86,86,44,,136,0.0,wls,,,,,,3.064215547965432e-14,1.1546319456101628e-14,7.993605777301127e-15,1.4099832412739488e-14,1.0574874309554616e-14,1.1324274851176597e-14,2.2648549702353193e-14,0.6225595736307773,0.4969201701337683,0.782890718931267,0.9809537562011583,0.0005139540007803589,ok,0.09607397000945639,9,False,
nan,nan,nan,0.0,nan,0.9789547179971123,4.988684828156757,0.756196585828182,1.8471956701801735,0.38022813688212925,2.0,3.985721475086024e-11,2.720682266346569e-10,2.959472691258824,0.38327109917352936,1.6394006292190284,0.2968056787932564,0.3070381754467044,0.05828201360900735,0.5804041509367361,4.988684828156757,0.5856407209881613,1.7271791978971671,circle,1008,0.20062140055601113,0.0,0.1,0.04981948298575119,0.056976070596968846,0.0542732719454221,0.04638463731174696,0.6816473202956483,0.13523667179706234,0.13523667179706234,0.13523667179706234,0.12337489873428886,0.3761486154478221,193,False,8.925316716119156,0.304836596661735,interior_core,-0.5901200565874766,-0.20396787824343954,26.394358872053022,45,0.2861320224997306,9.337520207398624,0.048524511071369125,0.16061350281638187,0,79,141,4358,0,223,223,82,4358,302,0.3370812299219826,ccpfm,4.988684828156757,0.5856407209881613,1.7271791978971671,1.0,0.3370812299219826,3.979039320256561e-13,3.9688967667927955e-09,2.9292084313681244e-09,2.577820623628213e-09,3.134051497055007e-09,3.025173223036859e-09,2.7263024893198207e-09,0.04516598322833225,0.05626386317482416,0.052560865609470944,0.04549417011263425,0.0017547419993206859,ok,0.980709459996433,8,False,
nan,nan,nan,0.0,nan,0.2552897860005032,4.4349533252325,0.7645774386387467,2.010470781430947,0.4001736111111111,2.0,1.22589438600329e-12,8.8009268535771e-12,2.8126027155945073,0.19663071271996352,1.515462762216438,0.18181818181818182,0.2898687073736079,0.04873049939384663,0.5603546031902524,4.4349533252325,0.6257639867134971,1.9525890325843465,circle,1009,0.6110109448438267,0.0,0.2,0.17705992410245136,0.1956970273610897,0.2118712405169371,0.22453048001044418,0.7122822658188469,0.4586954192676798,0.4586954192676798,0.4586954192676798,0.4471694532482251,0.5636658010284306,82,False,8.543669731883877,0.31636843776775314,interior_core,0.3758437672330542,0.225240703903092,26.155063592013324,53,0.32630531624311315,10.770365254933141,0.08159745955696313,0.16966923176229234,0,40,19,1471,0,55,55,36,1471,95,0.3528212100611829,ccpfm,4.4349533252325,0.6257639867134971,1.9525890325843465,1.0,0.3528212100611829,8.570921750106208e-14,9.903544651024276e-11,9.552458823947063e-11,4.0309533488880334e-11,9.17613762752012e-11,7.124600909236278e-11,4.7544301828850166e-11,0.1482270169208923,0.19977207934334673,0.19480846592581494,0.19213709094334705,0.00039600000309292227,ok,0.25568578600359615,9,False,
